influencer_id,name,influencer_type,mapped_outlet_id,state,city,mobile,loyalty_tier,last_app_login,data_quality_note
PIDINF002831,Jagan Babu,Waterproofing applicator,PIDOUT000918,Andhra Pradesh,Anantapur,9196978715,Platinum,2025-07-25,inactive but purchases seen
PIDINF002832,Lakshmi Shetty,Mason,PIDOUT000235,Karnataka,Belagavi,9712579171,Platinum,,name in local language in app
PIDINF002833,Manoj Babu,Waterproofing applicator,PIDOUT002142,Karnataka,Tumakuru,9437370745,Inactive,04/15/2024,mapped to old outlet
PIDINF002834,Deepak Shetty,Tile contractor,PIDOUT000496,Andhra Pradesh,Vijayawada,8485188990,Gold,2025-10-15,mapped to old outlet
PIDINF002835,Bala Iyer,Painter,PIDOUT007603,Andhra Pradesh,Ongole,NA,Inactive,2025-07-24,name in local language in app
PIDINF002836,Rafiq Joseph,Waterproofing applicator,PIDOUT008249,Karnataka,Davanagere,9755001915,Bronze,,
PIDINF002837,Naveen Iyer,Waterproofing applicator,PIDOUT005102,Tamil Nadu,Vellore,8179200467,Platinum,2025-01-06,
PIDINF002838,Anand Iyer,Tile contractor,PIDOUT002116,Karnataka,Belagavi,8831289252,Inactive,2024-12-22,
PIDINF002839,Bala Patil,Carpenter,PIDOUT003936,Andhra Pradesh,Kurnool,6083279690,Inactive,2024-08-08,same mobile as dealer
PIDINF002840,Yusuf Acharya,Waterproofing applicator,PIDOUT008699,Kerala,Kollam,8133179039,Inactive,,mapped to old outlet
PIDINF002841,Karthik Gowda,Mason,PIDOUT001627,Tamil Nadu,Cuddalore,8221379479,Gold,,
PIDINF002842,Suresh Babu,Waterproofing applicator,PIDOUT000280,Tamil Nadu,Kanchipuram,7227893778,Platinum,2024-06-20,name in local language in app
PIDINF002843,Irfan Reddy,Tile contractor,PIDOUT004266,Telangana,Siddipet,7404096237,Platinum,04/05/2024,same mobile as dealer
PIDINF002844,Venkatesh Naidu,Painter,PIDOUT007238,Karnataka,Ballari,8407337844,Silver,,same mobile as dealer
PIDINF002845,Sowmya Pillai,Painter,PIDOUT007745,Telangana,Khammam,7964861559,Inactive,2025-09-20,mapped to old outlet
PIDINF002846,Rafiq Pillai,Waterproofing applicator,PIDOUT002650,Karnataka,Raichur,,Gold,,same mobile as dealer
PIDINF002847,Karthik Pillai,Mason,PIDOUT005453,Kerala,Thrissur,6303233547,Gold,2025-01-28,mapped to old outlet
PIDINF002848,Irfan Patil,Waterproofing applicator,PIDOUT002545,Andhra Pradesh,Ongole,6904660137,Inactive,04/10/2024,mapped to old outlet
PIDINF002849,Jagan Prasad,Carpenter,PIDOUT001866,KARNATAKA,Hubballi,7850403613,Gold,2025-07-03,mapped to old outlet
PIDINF002850,Farida Patil,Carpenter,PIDOUT002647,TS,Warangal,7280966336,Silver,04/30/2025,inactive but purchases seen
PIDINF002851,Farida Kumar,Waterproofing applicator,PIDOUT002446,Kerala,Alappuzha,6018078196,Platinum,2024-10-29,same mobile as dealer
PIDINF002852,Lokesh Prasad,Carpenter,PIDOUT004592,Telangana,Adilabad,6492020085,Gold,2025-07-21,same mobile as dealer
PIDINF002853,Rafiq Khan,Mason,PIDOUT008013,Karnataka,Udupi,8312386249,Silver,2024-05-15,
PIDINF002854,Anand Patil,Painter,PIDOUT004085,Tamil Nadu,Chennai,6075230100,Bronze,2025-05-11,name in local language in app
PIDINF002855,Karthik Nair,Mason,PIDOUT006276,Tamil Nadu,Hosur,7654449726,Silver,2025-02-07,mapped to old outlet
PIDINF002856,Chandra Iyer,Tile contractor,PIDOUT004473,Telangana,Khammam,6231993906,Silver,2025-02-27,name in local language in app
PIDINF002857,Irfan Shetty,Carpenter,PIDOUT003639,TG,Warangal,8160459225,Bronze,07/27/2025,name in local language in app
PIDINF002858,Deepak Babu,Carpenter,PIDOUT000759,Andhra Pradesh,Nellore,6982650593,Gold,,same mobile as dealer
PIDINF002859,Lokesh Iyer,Mason,PIDOUT001448,Karnataka,Tumakuru,7470709547,Bronze,2026-01-15,
PIDINF002860,Hari Iyer,Carpenter,PIDOUT000665,Andhra Pradesh,Guntur,7342650222,Silver,2024-09-27,mapped to old outlet
PIDINF002861,Chandra Menon,Tile contractor,PIDOUT006094,Karnataka,Raichur,7681493871,Platinum,2025-02-22,
PIDINF002862,Jagan Pillai,Waterproofing applicator,PIDOUT002018,ANDHRA,Tirupati,7113521727,Silver,2025-10-29,inactive but purchases seen
PIDINF002863,Deepak Gowda,Mason,PIDOUT007563,Karnataka,Bengaluru,9236106820,Gold,2024-05-17,name in local language in app
PIDINF002864,Irfan Menon,Tile contractor,PIDOUT001042,Karnataka,Shivamogga,8787069098,Bronze,2024-10-10,same mobile as dealer
PIDINF002865,Yusuf Patil,Mason,PIDOUT005547,Tamil Nadu,Salem,7495246434,Bronze,2025-12-12,
PIDINF002866,Revathi Acharya,Mason,PIDOUT003686,Andhra Pradesh,Ongole,6520429524,Bronze,09/23/2025,inactive but purchases seen
PIDINF002867,Kavya Pillai,Painter,PIDOUT000154,Andhra Pradesh,Visakhapatnam,8613928434,Bronze,2025-12-11,name in local language in app
PIDINF002868,Geetha Das,Painter,PIDOUT006848,Karnataka,Shivamogga,6868010783,Platinum,2024-04-07,mapped to old outlet
PIDINF002869,Yusuf Prasad,Tile contractor,PIDOUT007056,Andhra Pradesh,Rajahmundry,6335245159,Gold,,mapped to old outlet
PIDINF002870,Lakshmi Reddy,Painter,PIDOUT000157,Karnataka,Mangaluru,7470200612,Bronze,2024-05-27,mapped to old outlet
PIDINF002871,Kavya Rao,Tile contractor,PIDOUT000735,Andhra Pradesh,Nellore,7742405863,Silver,2025-08-04,same mobile as dealer
PIDINF002872,Kavya Kumar,Painter,PIDOUT007752,Andhra Pradesh,Guntur,6815386421,Platinum,2024-05-19,
PIDINF002873,Venkatesh Patil,Waterproofing applicator,PIDOUT003718,Puducherry,Karaikal,6012989694,Silver,,inactive but purchases seen
PIDINF002874,Farida Menon,Tile contractor,PIDOUT008169,Kerala,Kottayam,8873967947,Silver,11/03/2024,same mobile as dealer
PIDINF002875,Karthik Babu,Carpenter,PIDOUT001470,Andhra Pradesh,Nellore,8925490241,Inactive,2026-02-03,inactive but purchases seen
PIDINF002876,Manoj Nair,Mason,PIDOUT001485,TELANGANA,Mahbubnagar,7069230103,Inactive,2025-07-19,name in local language in app
PIDINF002877,Irfan Naidu,Waterproofing applicator,PIDOUT007672,Tamil Nadu,Kanchipuram,8814837477,Inactive,03/07/2025,inactive but purchases seen
PIDINF002878,Senthil Gowda,Painter,PIDOUT000618,Tamil Nadu,Kanchipuram,7015402341,Bronze,2024-12-13,inactive but purchases seen
PIDINF002879,Rafiq Khan,Carpenter,PIDOUT007657,Karnataka,Belagavi,6159652354,Inactive,18-Aug-24,
PIDINF002880,Ganesh Pillai,Waterproofing applicator,PIDOUT000349,Karnataka,Mysuru,9442011318,Platinum,,
PIDINF002881,Venkatesh Kumar,Mason,PIDOUT003661,Telangana,Karimnagar,8175294077,Platinum,2024-07-19,inactive but purchases seen
PIDINF002882,Sanjay Kumar,Mason,PIDOUT002039,Karnataka,Kalaburagi,6570830689,Inactive,2024-12-23,same mobile as dealer
PIDINF002883,Arun Kumar,Tile contractor,PIDOUT000779,Tamil Nadu,Chennai,8713119695,Gold,09/05/2024,name in local language in app
PIDINF002884,Naveen Nair,Tile contractor,PIDOUT001580,Andhra Pradesh,Vijayawada,9999999999,Inactive,,
PIDINF002885,Lakshmi Naidu,Waterproofing applicator,PIDOUT000241,Tamil Nadu,Hosur,6895619014,Silver,2024-12-24,same mobile as dealer
PIDINF002886,Lokesh Kumar,Painter,PIDOUT001229,Tamil Nadu,Thanjavur,7356375666,Silver,,inactive but purchases seen
PIDINF002887,Karthik Menon,Tile contractor,PIDOUT007390,Andhra Pradesh,Ongole,9638916552,Gold,2024-06-01,name in local language in app
PIDINF002888,Chandra Menon,Painter,PIDOUT005831,Andhra Pradesh,Anantapur,6452877691,Bronze,2025-02-22,mapped to old outlet
PIDINF002889,Meena Menon,Tile contractor,PIDOUT008650,Andhra Pradesh,Anantapur,8657542649,Bronze,2025-03-06,inactive but purchases seen
PIDINF002890,Suresh Pillai,Carpenter,PIDOUT003000,Kerala,Kottayam,6502233766,Silver,19-Jul-25,name in local language in app
PIDINF002891,Lakshmi Menon,Painter,PIDOUT008858,Tamil Nadu,Madurai,8040291442,Bronze,03/08/2025,same mobile as dealer
PIDINF002892,Manoj Acharya,Waterproofing applicator,PIDOUT004313,Karnataka,Davanagere,9010778307,Inactive,,mapped to old outlet
PIDINF002893,Arun Kumar,Painter,PIDOUT004562,Kerala,Kollam,9513727632,Platinum,2024-04-05,same mobile as dealer
PIDINF002894,Jagan Varma,Waterproofing applicator,PIDOUT002535,Karnataka,Belagavi,6974041384,Platinum,2024-05-05,
PIDINF002895,Hari Varma,Tile contractor,PIDOUT001098,Tamil Nadu,Tirunelveli,9987902287,Silver,2026-02-03,
PIDINF002896,Rafiq Babu,Mason,PIDOUT006797,Andhra Pradesh,Kurnool,7526075041,Platinum,,mapped to old outlet
PIDINF002897,Priya Patil,Carpenter,PIDOUT007249,Tamil Nadu,Chennai,8304475438,Bronze,,mapped to old outlet
PIDINF002898,Deepak Das,Carpenter,PIDOUT002809,PY,Karaikal,6849564212,Bronze,,mapped to old outlet
PIDINF002899,Venkatesh Babu,Carpenter,PIDOUT008129,Tamil Nadu,Cuddalore,6856522639,Platinum,2025-05-09,
PIDINF002900,Farida Acharya,Mason,PIDOUT001985,Andhra Pradesh,Kadapa,6148568901,Bronze,2026-03-09,
PIDINF002901,Suresh Patil,Painter,PIDOUT001438,Tamil Nadu,Vellore,9560911878,Gold,2024-05-07,mapped to old outlet
PIDINF002902,Kavya Nair,Waterproofing applicator,PIDOUT006700,Andhra Pradesh,Guntur,9618064246,Platinum,2024-05-12,mapped to old outlet
PIDINF002903,Sowmya Babu,Mason,PIDOUT000826,Tamil Nadu,Trichy,0,Platinum,2025-10-31,mapped to old outlet
PIDINF002904,Venkatesh Prasad,Waterproofing applicator,PIDOUT008851,Andhra Pradesh,Vijayawada,NA,Platinum,2025-01-05,same mobile as dealer
PIDINF002905,Senthil Pillai,Carpenter,PIDOUT007498,TG,Khammam,9912770213,Platinum,,same mobile as dealer
PIDINF002906,Karthik Gowda,Mason,PIDOUT003991,TG,Suryapet,6052728091,Gold,2025-08-26,name in local language in app
PIDINF002907,Suresh Nair,Waterproofing applicator,PIDOUT000228,TAMILNADU,Madurai,8596550022,Silver,,same mobile as dealer
PIDINF002908,Naveen Nair,Mason,PIDOUT007247,TG,Siddipet,7261855535,Silver,2024-05-27,mapped to old outlet
PIDINF002909,Karthik Patil,Waterproofing applicator,PIDOUT008976,Tamil Nadu,Cuddalore,8643714843,Bronze,2025-06-09,inactive but purchases seen
PIDINF002910,Jagan Rao,Carpenter,PIDOUT002602,Andhra Pradesh,Rajahmundry,6527271003,Inactive,2025-01-28,name in local language in app
PIDINF002911,Suresh Das,Carpenter,PIDOUT005329,Tamil Nadu,Chennai,6077892970,Bronze,2024-12-29,mapped to old outlet
PIDINF002912,Venkatesh Nair,Waterproofing applicator,PIDOUT004263,Telangana,Hyderabad,NA,Inactive,2025-11-11,
PIDINF002913,Suresh Acharya,Waterproofing applicator,PIDOUT008420,Tamil Nadu,Trichy,8444670859,Gold,,mapped to old outlet
PIDINF002914,Manoj Reddy,Painter,PIDOUT007734,Telangana,Nizamabad,8318513984,Gold,2026-01-15,inactive but purchases seen
PIDINF002915,Deepak Reddy,Painter,PIDOUT002586,Karnataka,Mysuru,8331879609,Inactive,2025-03-08,name in local language in app
PIDINF002916,Kavya Babu,Mason,PIDOUT000228,Puducherry,Karaikal,8237161212,Platinum,2025-07-11,mapped to old outlet
PIDINF002917,Prakash Khan,Painter,PIDOUT003350,Karnataka,Shivamogga,8938512924,Silver,2024-12-24,inactive but purchases seen
PIDINF002918,Naveen Joseph,Mason,PIDOUT001624,Telangana,Adilabad,7631560082,Silver,2024-10-16,mapped to old outlet
PIDINF002919,Jagan Varma,Carpenter,PIDOUT002933,Kerala,Thiruvananthapuram,7275888097,Bronze,2025-05-25,name in local language in app
PIDINF002920,Meena Gowda,Waterproofing applicator,PIDOUT005518,Karnataka,Kalaburagi,9448578875,Inactive,2024-10-08,same mobile as dealer
PIDINF002921,Lokesh Khan,Waterproofing applicator,PIDOUT007442,Tamil Nadu,Madurai,9529801594,Silver,06/09/2024,mapped to old outlet
PIDINF002922,Deepak Prasad,Waterproofing applicator,PIDOUT006698,KA,Udupi,7145766648,Inactive,2024-10-14,mapped to old outlet
PIDINF002923,Venkatesh Rao,Carpenter,PIDOUT000548,Andhra Pradesh,Ongole,9366580937,Silver,,mapped to old outlet
PIDINF002924,Farida Naidu,Carpenter,PIDOUT000751,Andhra Pradesh,Anantapur,9110793103,Silver,2026-02-10,inactive but purchases seen
PIDINF002925,Sowmya Iyer,Carpenter,PIDOUT002573,ANDHRA,Guntur,7283473279,Gold,10/25/2025,same mobile as dealer
PIDINF002926,Farida Iyer,Waterproofing applicator,PIDOUT006951,KERALA,Kochi,8590231046,Platinum,2024-11-26,inactive but purchases seen
PIDINF002927,Geetha Reddy,Mason,PIDOUT001873,Karnataka,Ballari,7652530646,Inactive,2026-03-24,same mobile as dealer
PIDINF002928,Bala Menon,Mason,PIDOUT005123,Andhra Pradesh,Kakinada,9381895229,Silver,24-Feb-25,inactive but purchases seen
PIDINF002929,Jagan Joseph,Waterproofing applicator,PIDOUT008817,Telangana,Adilabad,7304538720,Platinum,2025-07-30,inactive but purchases seen
PIDINF002930,Meena Kumar,Waterproofing applicator,PIDOUT008477,Tamil Nadu,Kanchipuram,6319782878,Silver,2024-11-02,same mobile as dealer
PIDINF002931,Sowmya Prasad,Waterproofing applicator,PIDOUT007536,TG,Siddipet,9353226807,Gold,2025-06-18,mapped to old outlet
PIDINF002932,Prakash Naidu,Carpenter,PIDOUT001477,Kerala,Kozhikode,8435395909,Platinum,2025-06-26,mapped to old outlet
PIDINF002933,Venkatesh Shetty,Tile contractor,PIDOUT006965,Andhra Pradesh,Rajahmundry,7589745788,Inactive,2025-08-17,same mobile as dealer
PIDINF002934,Yusuf Babu,Carpenter,PIDOUT005364,TS,Adilabad,,Platinum,,name in local language in app
PIDINF002935,Bala Joseph,Tile contractor,PIDOUT002329,Telangana,Karimnagar,7404768998,Inactive,2024-12-11,name in local language in app
PIDINF002936,Kavya Menon,Mason,PIDOUT007734,Karnataka,Shivamogga,8481447602,Inactive,2025-01-16,inactive but purchases seen
PIDINF002937,Lokesh Iyer,Waterproofing applicator,PIDOUT005725,Karnataka,Mangaluru,8806497780,Platinum,2024-06-27,mapped to old outlet
PIDINF002938,Priya Acharya,Mason,PIDOUT006455,Puducherry,Puducherry,6489406372,Bronze,2024-04-04,same mobile as dealer
PIDINF002939,Kavya Babu,Painter,PIDOUT003886,Karnataka,Davanagere,8948735703,Silver,2024-09-09,inactive but purchases seen
PIDINF002940,Suresh Menon,Painter,PIDOUT004253,Andhra Pradesh,Visakhapatnam,8126693509,Platinum,,mapped to old outlet
PIDINF002941,Chandra Babu,Carpenter,PIDOUT007848,Telangana,Karimnagar,9115636051,Bronze,01/03/2025,same mobile as dealer
PIDINF002942,Irfan Rao,Painter,PIDOUT007665,Karnataka,Mangaluru,8216937753,Platinum,,inactive but purchases seen
PIDINF002943,Venkatesh Shetty,Painter,PIDOUT005381,A.P.,Kadapa,7177128567,Inactive,2025-01-28,name in local language in app
PIDINF002944,Meena Das,Painter,PIDOUT001423,Andhra Pradesh,Vijayawada,7183673693,Gold,2025-02-02,same mobile as dealer
PIDINF002945,Rafiq Iyer,Tile contractor,PIDOUT008973,Telangana,Hyderabad,8546524784,Platinum,2025-11-20,inactive but purchases seen
PIDINF002946,Lokesh Varma,Waterproofing applicator,PIDOUT006834,Tamil Nadu,Thanjavur,7833455055,Silver,2024-05-30,name in local language in app
PIDINF002947,Deepak Das,Mason,PIDOUT003263,KARNATAKA,Tumakuru,8406988553,Platinum,2024-10-09,same mobile as dealer
PIDINF002948,Naveen Acharya,Waterproofing applicator,PIDOUT004341,Telangana,Karimnagar,8080181686,Silver,2026-02-11,same mobile as dealer
PIDINF002949,Sanjay Das,Painter,PIDOUT002178,Karnataka,Udupi,8573971228,Bronze,2024-07-29,inactive but purchases seen
PIDINF002950,Naveen Gowda,Mason,PIDOUT004536,Andhra Pradesh,Guntur,7313459205,Platinum,2025-02-13,same mobile as dealer
PIDINF002951,Suresh Kumar,Tile contractor,PIDOUT005016,Tamil Nadu,Tirunelveli,9753067527,Silver,2025-01-23,inactive but purchases seen
PIDINF002952,Suresh Varma,Mason,PIDOUT002308,Tamil Nadu,Thanjavur,8214672138,Inactive,2025-10-17,same mobile as dealer
PIDINF002953,Yusuf Prasad,Painter,PIDOUT003975,Tamil Nadu,Thanjavur,7191525904,Bronze,2024-04-24,
PIDINF002954,Deepak Menon,Tile contractor,PIDOUT002906,Karnataka,Bengaluru,8031532537,Platinum,2024-09-28,name in local language in app
PIDINF002955,Sanjay Naidu,Mason,PIDOUT006561,Telangana,Mahbubnagar,9105781396,Bronze,11/01/2025,
PIDINF002956,Lokesh Menon,Carpenter,PIDOUT002917,Andhra Pradesh,Nellore,9683554466,Silver,2024-09-24,name in local language in app
PIDINF002957,Ganesh Kumar,Painter,PIDOUT000465,Telangana,Siddipet,7870184625,Gold,2024-09-25,inactive but purchases seen
PIDINF002958,Ganesh Gowda,Carpenter,PIDOUT007560,Andhra Pradesh,Ongole,7131392213,Bronze,2025-09-11,mapped to old outlet
PIDINF002959,Venkatesh Naidu,Painter,PIDOUT004204,Karnataka,Ballari,6188419569,Silver,2024-06-02,mapped to old outlet
PIDINF002960,Hari Babu,Carpenter,PIDOUT000738,Kerala,Kozhikode,6503664808,Gold,2024-05-06,mapped to old outlet
PIDINF002961,Karthik Pillai,Painter,PIDOUT002903,Karnataka,Davanagere,0,Gold,2024-10-04,inactive but purchases seen
PIDINF002962,Priya Patil,Carpenter,PIDOUT006160,Andhra Pradesh,Ongole,6811749111,Bronze,11/04/2024,
PIDINF002963,Anand Rao,Painter,PIDOUT008415,Kerala,Kollam,6461276559,Bronze,2024-09-23,name in local language in app
PIDINF002964,Kavya Rao,Painter,PIDOUT007915,KARNATAKA,Hubballi,6699715157,Gold,2025-05-15,inactive but purchases seen
PIDINF002965,Yusuf Reddy,Waterproofing applicator,PIDOUT001650,Karnataka,Davanagere,7924363241,Gold,2026-03-23,
PIDINF002966,Farida Patil,Carpenter,PIDOUT001972,Andhra Pradesh,Tirupati,8618742487,Platinum,19/08/2024,mapped to old outlet
PIDINF002967,Irfan Rao,Mason,PIDOUT008926,Telangana,Hyderabad,6647195867,Inactive,2025-02-17,inactive but purchases seen
PIDINF002968,Yusuf Reddy,Waterproofing applicator,PIDOUT003031,Karnataka,Ballari,9069525728,Inactive,11/16/2024,mapped to old outlet
PIDINF002969,Sowmya Pillai,Painter,PIDOUT006448,Telangana,Adilabad,9880924637,Silver,,
PIDINF002970,Yusuf Joseph,Carpenter,PIDOUT006118,Karnataka,Mangaluru,6060538630,Platinum,2025-08-11,name in local language in app
PIDINF002971,Naveen Das,Mason,PIDOUT002689,Karnataka,Shivamogga,7745009133,Gold,2024-08-11,same mobile as dealer
PIDINF002972,Senthil Naidu,Mason,PIDOUT007429,Kerala,Kottayam,9074843472,Silver,2025-07-25,inactive but purchases seen
PIDINF002973,Naveen Khan,Tile contractor,PIDOUT000028,Tamil Nadu,Chennai,6315333282,Bronze,2025-09-07,inactive but purchases seen
PIDINF002974,Arun Das,Mason,PIDOUT008422,Andhra Pradesh,Kadapa,8332219759,Inactive,2026-02-23,mapped to old outlet
PIDINF002975,Senthil Kumar,Painter,PIDOUT004636,KERALA,Kollam,9981666517,Inactive,2025-11-13,
PIDINF002976,Manoj Gowda,Waterproofing applicator,PIDOUT002381,ANDHRA,Visakhapatnam,9435300702,Silver,2024-12-27,name in local language in app
PIDINF002977,Chandra Patil,Tile contractor,PIDOUT006769,TELANGANA,Mahbubnagar,6228169083,Bronze,,same mobile as dealer
PIDINF002978,Venkatesh Pillai,Carpenter,PIDOUT006792,Telangana,Nalgonda,6102050245,Gold,2025-12-28,same mobile as dealer
PIDINF002979,Anand Rao,Painter,PIDOUT001536,Karnataka,Mysuru,9113380246,Inactive,2025-05-12,inactive but purchases seen
PIDINF002980,Lokesh Patil,Painter,PIDOUT004397,Tamil Nadu,Trichy,6565039696,Bronze,2026-02-17,inactive but purchases seen
PIDINF002981,Venkatesh Rao,Carpenter,PIDOUT007654,TN,Thanjavur,7235803941,Platinum,2024-07-06,name in local language in app
PIDINF002982,Chandra Khan,Tile contractor,PIDOUT006699,Telangana,Siddipet,9553721424,Platinum,2024-08-06,same mobile as dealer
PIDINF002983,Farida Naidu,Painter,PIDOUT001216,Andhra Pradesh,Nellore,7197088090,Gold,05/09/2024,mapped to old outlet
PIDINF002984,Rafiq Rao,Mason,PIDOUT001251,Karnataka,Hubballi,7523763732,Silver,16-Aug-24,same mobile as dealer
PIDINF002985,Hari Reddy,Mason,PIDOUT003112,Kerala,Thrissur,9123562614,Bronze,2025-03-30,inactive but purchases seen
PIDINF002986,Senthil Patil,Mason,PIDOUT008721,KA,Hubballi,8416665672,Platinum,2025-06-18,mapped to old outlet
PIDINF002987,Anand Kumar,Mason,PIDOUT006475,Andhra Pradesh,Rajahmundry,7655586800,Inactive,2024-10-05,name in local language in app
PIDINF002988,Naveen Pillai,Painter,PIDOUT007811,Tamil Nadu,Hosur,6330626564,Silver,2026-03-14,inactive but purchases seen
PIDINF002989,Ganesh Joseph,Painter,PIDOUT002103,Andhra Pradesh,Visakhapatnam,9932984832,Silver,2024-11-30,name in local language in app
PIDINF002990,Hari Acharya,Painter,PIDOUT002341,Telangana,Khammam,6028210997,Inactive,05/19/2024,name in local language in app
PIDINF002991,Naveen Varma,Painter,PIDOUT004801,Tamil Nadu,Madurai,6202844126,Platinum,,inactive but purchases seen
PIDINF002992,Senthil Patil,Waterproofing applicator,PIDOUT005969,Telangana,Siddipet,8477635132,Bronze,01/08/2025,name in local language in app
PIDINF002993,Meena Shetty,Carpenter,PIDOUT007978,Karnataka,Mysuru,9491582820,Bronze,,same mobile as dealer
PIDINF002994,Priya Varma,Tile contractor,PIDOUT007600,ANDHRA,Kakinada,8098889329,Platinum,03/01/2025,
PIDINF002995,Priya Menon,Painter,PIDOUT001894,Andhra Pradesh,Anantapur,7400511303,Silver,2025-08-17,mapped to old outlet
PIDINF002996,Naveen Gowda,Mason,PIDOUT005325,Karnataka,Mysuru,7881383883,Inactive,02/26/2026,mapped to old outlet
PIDINF002997,Anand Joseph,Carpenter,PIDOUT001872,Tamilnadu,Thanjavur,6023266982,Inactive,2024-06-30,inactive but purchases seen
PIDINF002998,Naveen Babu,Tile contractor,PIDOUT008976,Tamil Nadu,Vellore,7080820916,Platinum,2025-02-27,mapped to old outlet
