farmer_id,farmer_name,mapped_store_id,mapped_dealer_id,state,district,village,mobile,primary_crop,acreage,irrigation,data_quality_note
CORFRM0023640,Lakshmi Nair,CORSTR00293,,Andhra Pradesh,Krishna,Kottapalli,9488401752,Groundnut,17.83,rainfed,
CORFRM0023641,Prakash Iyer,CORSTR00741,,Andhra Pradesh,East Godavari,Halli,0,Chilli,20.58,drip,
CORFRM0023642,Anand Gowda,CORSTR00635,CORDLR000913,Telangana,Suryapet,Palem,8292956784,Cotton,34.72,drip,crop not updated
CORFRM0023643,Kavya Rao,CORSTR01124,,TS,Warangal,Kottapalli,8612534477,Sugarcane,23.7,drip,crop not updated
CORFRM0023644,Rafiq Rao,CORSTR00324,,Karnataka,Mysuru,Cheruvu,7103064957,Sugarcane,27.48,rainfed,village spelling mismatch
CORFRM0023645,Irfan Iyer,CORSTR01093,,Andhra Pradesh,East Godavari,Halli,7204763804,Maize,14.44,unknown,
CORFRM0023646,Yusuf Kumar,CORSTR00090,CORDLR002078,Karnataka,Belagavi,Kottapalli,,Coconut,33.65,borewell,crop not updated
CORFRM0023647,Kavya Iyer,CORSTR00520,,Telangana,Warangal,Warangal Rural,7710699081,Chilli,3.24,canal,village spelling mismatch
CORFRM0023648,Hari Pillai,CORSTR00670,,Telangana,Suryapet,Pudur,8102160539,Groundnut,19.43,rainfed,village spelling mismatch
CORFRM0023649,Meena Menon,CORSTR01049,,Karnataka,Raichur,Raichur Rural,8465903863,Coconut,6.83,unknown,crop not updated
CORFRM0023650,Prakash Naidu,CORSTR00658,CORDLR002220,Telangana,Khammam,Melur,8494790698,Coconut,29.26,drip,mapped to nearest store
CORFRM0023651,Meena Menon,CORSTR00748,CORDLR002799,A.P.,Kadapa,Cheruvu,7363693216,Banana,31.65,rainfed,same mobile in family
CORFRM0023652,Jagan Khan,CORSTR00463,CORDLR001406,Andhra Pradesh,Kadapa,Cheruvu,6371930759,Maize,27.07,borewell,village spelling mismatch
CORFRM0023653,Irfan Prasad,CORSTR00807,,Andhra Pradesh,Visakhapatnam,Pudur,8312272684,Paddy,21.64,borewell,same mobile in family
CORFRM0023654,Sanjay Naidu,CORSTR00568,,Karnataka,Tumakuru,Rampur,9173227557,Paddy,17.85,borewell,village spelling mismatch
CORFRM0023655,Venkatesh Babu,CORSTR00499,CORDLR000549,KA,Udupi,Melur,7764005484,Mango,3.73,drip,mapped to nearest store
CORFRM0023656,Hari Iyer,CORSTR00521,CORDLR001171,Telangana,Adilabad,Cheruvu,,Maize,24.01,unknown,crop not updated
CORFRM0023657,Sanjay Acharya,CORSTR01091,,Karnataka,Mysuru,Kottapalli,6462600261,Mango,10.21,unknown,mapped to nearest store
CORFRM0023658,Sowmya Nair,CORSTR00147,,Andhra Pradesh,Prakasam,Pudur,6265246283,Vegetables,20.03,unknown,same mobile in family
CORFRM0023659,Rafiq Nair,CORSTR00514,CORDLR000752,Telangana,Mahbubnagar,Rampur,8130585478,Paddy,33.49,drip,crop not updated
CORFRM0023660,Hari Naidu,CORSTR00400,,AP,Anantapur,Anantapur Rural,8290440025,Chilli,2.98,drip,village spelling mismatch
CORFRM0023661,Chandra Shetty,CORSTR00165,,Telangana,Nalgonda,Palem,7190780774,Chilli,11.75,borewell,village spelling mismatch
CORFRM0023662,Meena Pillai,CORSTR00362,,Karnataka,Mysuru,Cheruvu,6578697454,Paddy,20.86,drip,village spelling mismatch
CORFRM0023663,Chandra Joseph,CORSTR00826,,ANDHRA,Tirupati,Halli,6984848359,Coconut,3.46,drip,crop not updated
CORFRM0023664,Farida Menon,CORSTR00444,,Karnataka,Tumakuru,Tumakuru Rural,9683976351,Paddy,15.06,borewell,
CORFRM0023665,Prakash Nair,CORSTR00424,,Telangana,Nalgonda,Halli,6614337980,Turmeric,11.96,canal,same mobile in family
CORFRM0023666,Karthik Acharya,CORSTR00374,CORDLR001442,Karnataka,Tumakuru,Melur,6756866044,Chilli,25.05,rainfed,same mobile in family
CORFRM0023667,Lakshmi Khan,CORSTR00808,CORDLR002583,KA,Tumakuru,Tumakuru Rural,6119497829,Vegetables,30.16,unknown,village spelling mismatch
CORFRM0023668,Karthik Nair,CORSTR00696,,ANDHRA,Kakinada,Halli,9211563564,Vegetables,10.38,drip,mapped to nearest store
CORFRM0023669,Prakash Gowda,CORSTR00670,CORDLR001994,Telangana,Adilabad,Kottapalli,7178208969,Maize,24.05,unknown,
CORFRM0023670,Manoj Patil,CORSTR00059,,Andhra Pradesh,Anantapur,Cheruvu,9062169042,Banana,26.12,borewell,mapped to nearest store
CORFRM0023671,Suresh Nair,CORSTR00504,,Andhra Pradesh,Tirupati,Kottapalli,9451970906,Mango,20.86,unknown,same mobile in family
CORFRM0023672,Senthil Varma,CORSTR00265,CORDLR002416,Andhra Pradesh,Tirupati,Melur,8312744546,Vegetables,24.8,drip,mapped to nearest store
CORFRM0023673,Hari Patil,CORSTR00515,,Andhra Pradesh,Krishna,Palem,9918049825,Vegetables,15.02,drip,village spelling mismatch
CORFRM0023674,Manoj Varma,CORSTR00654,CORDLR001542,Karnataka,Shivamogga,Melur,9873542822,Chilli,33.06,rainfed,mapped to nearest store
CORFRM0023675,Hari Nair,CORSTR00102,CORDLR001428,Karnataka,Bengaluru Urban,Palem,9831096535,Groundnut,30.46,rainfed,
CORFRM0023676,Lakshmi Khan,CORSTR00805,,Andhra Pradesh,Nellore,Cheruvu,9927758066,Banana,15.01,borewell,village spelling mismatch
CORFRM0023677,Venkatesh Nair,CORSTR00785,,ANDHRA,Prakasam,Ongole Rural,9527480716,Turmeric,20.96,drip,mapped to nearest store
CORFRM0023678,Farida Joseph,CORSTR00777,CORDLR000544,Karnataka,Davanagere,Melur,8993824185,Cotton,33.51,borewell,village spelling mismatch
CORFRM0023679,Sanjay Naidu,CORSTR00108,,Andhra Pradesh,Anantapur,Anantapur Rural,9975738613,Banana,3.79,rainfed,village spelling mismatch
CORFRM0023680,Manoj Reddy,CORSTR00687,,Telangana,Mahbubnagar,Mahbubnagar Rural,7393971451,Cotton,25.31,canal,
CORFRM0023681,Revathi Kumar,CORSTR00326,,Andhra Pradesh,Nellore,Palem,,Maize,29.77,unknown,mapped to nearest store
CORFRM0023682,Naveen Pillai,CORSTR01023,,Telangana,Hyderabad,Pudur,7593871098,Groundnut,20.33,unknown,crop not updated
CORFRM0023683,Deepak Acharya,CORSTR00740,,Telangana,Mahbubnagar,Mahbubnagar Rural,7527119004,Vegetables,13.85,unknown,
CORFRM0023684,Rafiq Kumar,CORSTR00936,,TS,Karimnagar,Halli,9560877006,Turmeric,34.17,borewell,
CORFRM0023685,Manoj Shetty,CORSTR00317,,Andhra Pradesh,Tirupati,Melur,9058800326,Maize,33.43,borewell,village spelling mismatch
CORFRM0023686,Lakshmi Pillai,CORSTR00565,,Andhra Pradesh,Nellore,Cheruvu,9834565867,Coconut,18.59,drip,village spelling mismatch
CORFRM0023687,Senthil Acharya,CORSTR00999,,Andhra Pradesh,Nellore,Pudur,9281030574,Turmeric,11.07,unknown,crop not updated
CORFRM0023688,Sowmya Iyer,CORSTR00076,CORDLR002895,Andhra Pradesh,East Godavari,Melur,9471145190,Groundnut,24.04,canal,
CORFRM0023689,Arun Rao,CORSTR00715,,Telangana,Mahbubnagar,Cheruvu,7650892796,Sugarcane,8.31,unknown,crop not updated
CORFRM0023690,Suresh Kumar,CORSTR00146,CORDLR000327,Karnataka,Bengaluru Urban,Kottapalli,9280818093,Maize,23.05,borewell,same mobile in family
CORFRM0023691,Naveen Rao,CORSTR00197,CORDLR001752,Karnataka,Shivamogga,Melur,9016981828,Banana,20.11,canal,mapped to nearest store
CORFRM0023692,Lokesh Patil,CORSTR00788,CORDLR001499,Telangana,Nalgonda,Rampur,6703480242,Paddy,4.99,rainfed,crop not updated
CORFRM0023693,Meena Prasad,CORSTR01121,CORDLR000535,Andhra Pradesh,Kurnool,Halli,7480335247,Coconut,15.34,rainfed,
CORFRM0023694,Senthil Nair,CORSTR00857,,TG,Hyderabad,Cheruvu,9515449612,Groundnut,3.12,canal,mapped to nearest store
CORFRM0023695,Sanjay Kumar,CORSTR00977,,Andhra Pradesh,Kadapa,Kottapalli,9019192342,Mango,5.57,canal,same mobile in family
CORFRM0023696,Sowmya Das,CORSTR00199,CORDLR002957,Karnataka,Dharwad,Pudur,8242789482,Chilli,7.21,unknown,crop not updated
CORFRM0023697,Prakash Kumar,CORSTR01006,,Karnataka,Tumakuru,Halli,7699337748,Groundnut,28.41,unknown,crop not updated
CORFRM0023698,Venkatesh Babu,CORSTR00689,,Karnataka,Tumakuru,Palem,6912776557,Cotton,33.21,canal,mapped to nearest store
CORFRM0023699,Revathi Varma,CORSTR00792,,Andhra Pradesh,Nellore,Halli,6617941728,Paddy,22.17,borewell,
CORFRM0023700,Karthik Gowda,CORSTR00829,,Karnataka,Ballari,Pudur,8437307368,Chilli,22.11,canal,crop not updated
CORFRM0023701,Anand Prasad,CORSTR00569,,Karnataka,Raichur,Halli,7876562780,Vegetables,30.75,unknown,same mobile in family
CORFRM0023702,Geetha Naidu,CORSTR00053,CORDLR000356,Telangana,Hyderabad,Hyderabad Rural,6782461263,Turmeric,24.67,borewell,crop not updated
CORFRM0023703,Bala Prasad,CORSTR00084,,Telangana,Karimnagar,Halli,6490650266,Sugarcane,25.56,unknown,same mobile in family
CORFRM0023704,Meena Menon,CORSTR00793,,Andhra Pradesh,Kadapa,Cheruvu,9123239445,Coconut,26.95,borewell,same mobile in family
CORFRM0023705,Priya Nair,CORSTR00233,,TG,Nizamabad,Rampur,7450011029,Vegetables,32.26,rainfed,crop not updated
CORFRM0023706,Jagan Acharya,CORSTR00069,,Telangana,Khammam,Rampur,7696335529,Mango,19.76,rainfed,mapped to nearest store
CORFRM0023707,Chandra Gowda,CORSTR00460,,Andhra Pradesh,Nellore,Cheruvu,8341766385,Coconut,9.37,borewell,same mobile in family
CORFRM0023708,Naveen Iyer,CORSTR01112,,Andhra Pradesh,East Godavari,Kottapalli,7851847543,Mango,11.61,rainfed,
CORFRM0023709,Suresh Kumar,CORSTR00506,,Karnataka,Dharwad,Melur,6622765451,Groundnut,9.0,drip,crop not updated
CORFRM0023710,Kavya Reddy,CORSTR00463,CORDLR000762,Andhra Pradesh,Prakasam,Halli,6995354369,Mango,3.63,canal,village spelling mismatch
CORFRM0023711,Revathi Rao,CORSTR00811,,Karnataka,Dharwad,Cheruvu,6081751813,Banana,23.45,rainfed,crop not updated
CORFRM0023712,Lokesh Nair,CORSTR00222,CORDLR001500,Andhra Pradesh,Krishna,Rampur,,Chilli,21.97,canal,
CORFRM0023713,Rafiq Reddy,CORSTR00294,CORDLR002978,Andhra Pradesh,Visakhapatnam,Halli,8137287393,Vegetables,34.41,borewell,same mobile in family
CORFRM0023714,Rafiq Pillai,CORSTR00333,CORDLR001220,Andhra Pradesh,Kurnool,Kurnool Rural,9866033074,Maize,5.25,unknown,same mobile in family
CORFRM0023715,Yusuf Iyer,CORSTR00207,CORDLR000928,Telangana,Mahbubnagar,Pudur,6965634057,Banana,10.27,canal,village spelling mismatch
CORFRM0023716,Prakash Varma,CORSTR01116,,TELANGANA,Mahbubnagar,Cheruvu,,Turmeric,25.07,unknown,village spelling mismatch
CORFRM0023717,Manoj Khan,CORSTR00091,CORDLR000812,Telangana,Adilabad,Pudur,7446198621,Paddy,4.04,canal,mapped to nearest store
CORFRM0023718,Irfan Joseph,CORSTR00915,CORDLR001779,Andhra Pradesh,Kurnool,Pudur,9437608114,Chilli,23.63,canal,village spelling mismatch
CORFRM0023719,Lakshmi Iyer,CORSTR00927,,Telangana,Siddipet,Melur,6365630405,Coconut,5.45,canal,same mobile in family
CORFRM0023720,Sanjay Gowda,CORSTR00797,,Telangana,Hyderabad,Palem,9999999999,Coconut,23.27,borewell,
CORFRM0023721,Yusuf Nair,CORSTR00638,CORDLR002756,Telangana,Adilabad,Melur,6274454105,Groundnut,31.86,canal,crop not updated
CORFRM0023722,Ganesh Babu,CORSTR00724,CORDLR002037,Karnataka,Ballari,Halli,6074663071,Sugarcane,1.79,canal,crop not updated
CORFRM0023723,Bala Khan,CORSTR00605,CORDLR001371,Telangana,Karimnagar,Cheruvu,8281174964,Banana,32.87,borewell,village spelling mismatch
CORFRM0023724,Hari Gowda,CORSTR00879,CORDLR000848,AP,East Godavari,Cheruvu,9209545898,Turmeric,14.12,rainfed,
CORFRM0023725,Sanjay Acharya,CORSTR01054,CORDLR000518,Andhra Pradesh,East Godavari,Kottapalli,7750518139,Turmeric,18.25,drip,
CORFRM0023726,Farida Menon,CORSTR00333,,Telangana,Suryapet,Melur,9498426508,Paddy,3.99,drip,
CORFRM0023727,Ganesh Acharya,CORSTR00351,CORDLR002135,Telangana,Warangal,Halli,6437677102,Mango,16.37,drip,crop not updated
CORFRM0023728,Irfan Iyer,CORSTR00508,CORDLR000785,A.P.,Tirupati,Rampur,7928632302,Sugarcane,27.58,unknown,crop not updated
CORFRM0023729,Lakshmi Rao,CORSTR00052,,TS,Khammam,Khammam Rural,9423929290,Vegetables,8.12,rainfed,crop not updated
CORFRM0023730,Venkatesh Naidu,CORSTR00816,,Karnataka,Belagavi,Pudur,6754220206,Cotton,14.73,drip,crop not updated
CORFRM0023731,Arun Iyer,CORSTR00385,CORDLR002086,Andhra Pradesh,Tirupati,Palem,8212931647,Cotton,14.96,drip,mapped to nearest store
CORFRM0023732,Ganesh Naidu,CORSTR00373,CORDLR002988,Telangana,Siddipet,Kottapalli,6713059805,Mango,29.21,unknown,mapped to nearest store
CORFRM0023733,Meena Menon,CORSTR00133,CORDLR002546,Andhra Pradesh,Prakasam,Palem,7065148870,Turmeric,18.68,unknown,crop not updated
CORFRM0023734,Meena Khan,CORSTR00245,CORDLR001633,Andhra Pradesh,Prakasam,Halli,8460463678,Groundnut,10.61,drip,village spelling mismatch
CORFRM0023735,Revathi Varma,CORSTR00841,CORDLR001006,Andhra Pradesh,Visakhapatnam,Rampur,8946943739,Coconut,16.1,borewell,crop not updated
CORFRM0023736,Sowmya Rao,CORSTR00397,,AP,Visakhapatnam,Cheruvu,9914023712,Chilli,11.45,rainfed,mapped to nearest store
CORFRM0023737,Manoj Babu,CORSTR00726,,Telangana,Mahbubnagar,Cheruvu,7435969657,Banana,31.05,canal,same mobile in family
CORFRM0023738,Chandra Babu,CORSTR01091,,Karnataka,Belagavi,Halli,6435202841,Vegetables,19.16,borewell,same mobile in family
CORFRM0023739,Chandra Pillai,CORSTR00877,CORDLR000145,Andhra Pradesh,East Godavari,Rajahmundry Rural,7551744070,Groundnut,1.11,borewell,same mobile in family
CORFRM0023740,Meena Joseph,CORSTR00525,CORDLR001501,Telangana,Hyderabad,Halli,6286091527,Coconut,31.05,unknown,same mobile in family
CORFRM0023741,Hari Rao,CORSTR00174,,AP,Visakhapatnam,Pudur,9458171278,Vegetables,18.31,rainfed,crop not updated
CORFRM0023742,Kavya Kumar,CORSTR00627,,Telangana,Hyderabad,Halli,9424248942,Groundnut,33.6,canal,crop not updated
CORFRM0023743,Kavya Babu,CORSTR00108,CORDLR002939,TS,Nalgonda,Palem,6148559291,Groundnut,5.8,borewell,village spelling mismatch
CORFRM0023744,Priya Reddy,CORSTR00158,CORDLR002005,Andhra Pradesh,Visakhapatnam,Pudur,7473908051,Cotton,17.65,borewell,mapped to nearest store
CORFRM0023745,Deepak Kumar,CORSTR00640,,TG,Khammam,Halli,7411410819,Coconut,22.21,canal,same mobile in family
CORFRM0023746,Lakshmi Pillai,CORSTR00831,CORDLR001617,Andhra Pradesh,East Godavari,Pudur,7611224435,Turmeric,25.85,rainfed,mapped to nearest store
CORFRM0023747,Yusuf Iyer,CORSTR00271,,Telangana,Siddipet,Kottapalli,9607671808,Maize,24.27,unknown,mapped to nearest store
CORFRM0023748,Suresh Menon,CORSTR00096,CORDLR001913,AP,East Godavari,Cheruvu,9956424632,Paddy,2.91,unknown,
CORFRM0023749,Rafiq Rao,CORSTR00533,,Andhra Pradesh,Kurnool,Pudur,9715458417,Maize,27.95,borewell,village spelling mismatch
CORFRM0023750,Meena Nair,CORSTR01006,,Telangana,Siddipet,Cheruvu,6739394867,Banana,7.08,rainfed,village spelling mismatch
CORFRM0023751,Prakash Patil,CORSTR00500,,Andhra Pradesh,Prakasam,Melur,9535037773,Maize,30.78,canal,village spelling mismatch
CORFRM0023752,Meena Menon,CORSTR00684,,Andhra Pradesh,Kakinada,Cheruvu,6286504620,Vegetables,16.44,drip,same mobile in family
CORFRM0023753,Suresh Varma,CORSTR00498,,Karnataka,Raichur,Halli,7256726886,Groundnut,27.34,borewell,
CORFRM0023754,Revathi Babu,CORSTR00440,,Telangana,Siddipet,Halli,6977291205,Coconut,6.53,borewell,mapped to nearest store
CORFRM0023755,Farida Khan,CORSTR00869,,Telangana,Nizamabad,Cheruvu,8929940707,Turmeric,1.83,unknown,
CORFRM0023756,Arun Prasad,CORSTR00698,CORDLR002391,Telangana,Warangal,Warangal Rural,8711653560,Banana,32.82,rainfed,same mobile in family
CORFRM0023757,Lokesh Menon,CORSTR00719,CORDLR000697,Telangana,Adilabad,Pudur,8019663566,Groundnut,11.86,canal,same mobile in family
CORFRM0023758,Sanjay Naidu,CORSTR00381,,Andhra Pradesh,East Godavari,Halli,9048974508,Vegetables,14.8,rainfed,same mobile in family
CORFRM0023759,Deepak Patil,CORSTR01128,,Karnataka,Kalaburagi,Rampur,9866191313,Groundnut,14.16,rainfed,same mobile in family
CORFRM0023760,Lakshmi Das,CORSTR00032,CORDLR002936,Andhra Pradesh,Anantapur,Halli,6639732046,Turmeric,9.0,drip,mapped to nearest store
CORFRM0023761,Venkatesh Joseph,CORSTR00270,,Telangana,Warangal,Cheruvu,6767627240,Maize,14.91,drip,
CORFRM0023762,Farida Varma,CORSTR00028,CORDLR001202,Andhra Pradesh,Tirupati,Tirupati Rural,8995405584,Vegetables,29.72,rainfed,village spelling mismatch
CORFRM0023763,Hari Iyer,CORSTR00097,,Telangana,Khammam,Rampur,8437873502,Vegetables,4.28,rainfed,mapped to nearest store
CORFRM0023764,Senthil Acharya,CORSTR00335,CORDLR001614,Andhra Pradesh,Kakinada,Palem,9843122602,Groundnut,23.68,unknown,crop not updated
CORFRM0023765,Venkatesh Nair,CORSTR00616,,A.P.,Guntur,Kottapalli,9716660621,Chilli,13.19,rainfed,same mobile in family
CORFRM0023766,Naveen Joseph,CORSTR00268,,Andhra Pradesh,Guntur,Cheruvu,8770234386,Cotton,30.44,canal,village spelling mismatch
CORFRM0023767,Irfan Nair,CORSTR00206,,Karnataka,Raichur,Cheruvu,9135287621,Turmeric,21.69,rainfed,same mobile in family
CORFRM0023768,Farida Reddy,CORSTR00317,,Andhra Pradesh,Krishna,Melur,7241202111,Banana,10.97,canal,
CORFRM0023769,Priya Kumar,CORSTR00983,CORDLR001464,Andhra Pradesh,Kurnool,Halli,6851602110,Vegetables,9.23,drip,
CORFRM0023770,Suresh Reddy,CORSTR00142,,Karnataka,Belagavi,Halli,8661472385,Maize,13.21,canal,
CORFRM0023771,Anand Prasad,CORSTR00114,,Andhra Pradesh,East Godavari,Pudur,6838635227,Sugarcane,11.26,unknown,mapped to nearest store
CORFRM0023772,Lakshmi Acharya,CORSTR00666,,Andhra Pradesh,Nellore,Pudur,9843140344,Groundnut,10.66,canal,crop not updated
CORFRM0023773,Chandra Joseph,CORSTR00772,,Tamil Nadu,Vellore,Cheruvu,7353887741,Maize,17.3,unknown,crop not updated
CORFRM0023774,Manoj Babu,CORSTR00578,CORDLR001320,Telangana,Siddipet,Rampur,7834766706,Groundnut,25.07,rainfed,same mobile in family
CORFRM0023775,Geetha Menon,CORSTR00066,,Telangana,Hyderabad,Kottapalli,7449605908,Coconut,19.6,canal,mapped to nearest store
CORFRM0023776,Bala Das,CORSTR00841,,Telangana,Adilabad,Pudur,8561203064,Coconut,31.69,rainfed,mapped to nearest store
CORFRM0023777,Yusuf Reddy,CORSTR00973,,Andhra Pradesh,Kakinada,Palem,6019040391,Chilli,32.46,rainfed,same mobile in family
CORFRM0023778,Sanjay Acharya,CORSTR00491,CORDLR000900,Telangana,Khammam,Pudur,8630060543,Coconut,32.61,drip,mapped to nearest store
CORFRM0023779,Rafiq Pillai,CORSTR00131,,Telangana,Khammam,Khammam Rural,8113330738,Groundnut,6.55,drip,mapped to nearest store
CORFRM0023780,Manoj Varma,CORSTR01041,CORDLR001654,Karnataka,Dharwad,Pudur,9587359829,Vegetables,14.0,rainfed,mapped to nearest store
CORFRM0023781,Rafiq Das,CORSTR00332,CORDLR002297,Telangana,Hyderabad,Hyderabad Rural,7290557131,Chilli,32.41,rainfed,same mobile in family
CORFRM0023782,Arun Prasad,CORSTR00799,CORDLR002431,Andhra Pradesh,Kakinada,Cheruvu,7665424315,Turmeric,28.68,canal,village spelling mismatch
CORFRM0023783,Geetha Joseph,CORSTR00571,CORDLR002712,Andhra Pradesh,Anantapur,Kottapalli,,Mango,1.08,rainfed,mapped to nearest store
CORFRM0023784,Farida Menon,CORSTR00983,,Telangana,Suryapet,Suryapet Rural,9362603854,Coconut,3.39,borewell,
CORFRM0023785,Deepak Nair,CORSTR00159,CORDLR002218,Andhra Pradesh,Kakinada,Halli,,Turmeric,23.79,unknown,same mobile in family
CORFRM0023786,Deepak Naidu,CORSTR00946,CORDLR000234,Telangana,Khammam,Melur,7099335667,Paddy,24.19,unknown,crop not updated
CORFRM0023787,Ganesh Prasad,CORSTR00276,,Andhra Pradesh,Anantapur,Rampur,8038915914,Vegetables,28.04,rainfed,village spelling mismatch
CORFRM0023788,Chandra Khan,CORSTR00512,CORDLR000652,Telangana,Khammam,Rampur,8896533158,Banana,30.66,unknown,same mobile in family
CORFRM0023789,Lokesh Naidu,CORSTR00941,CORDLR002379,Karnataka,Ballari,Ballari Rural,9639352399,Sugarcane,21.72,unknown,
CORFRM0023790,Deepak Nair,CORSTR00060,CORDLR000657,Karnataka,Udupi,Melur,6702793396,Paddy,23.25,unknown,village spelling mismatch
CORFRM0023791,Bala Naidu,CORSTR00060,,Andhra Pradesh,Guntur,Pudur,8121120336,Maize,21.95,drip,
CORFRM0023792,Jagan Joseph,CORSTR00216,,Tamil Nadu,Chennai,Melur,6300396403,Vegetables,21.73,borewell,
CORFRM0023793,Venkatesh Nair,CORSTR00041,,Andhra Pradesh,Prakasam,Pudur,7981132856,Banana,18.44,borewell,village spelling mismatch
CORFRM0023794,Lakshmi Patil,CORSTR01038,CORDLR000214,Telangana,Khammam,Pudur,7392183217,Cotton,12.85,unknown,
CORFRM0023795,Prakash Acharya,CORSTR00367,,Andhra Pradesh,Krishna,Kottapalli,7535330720,Maize,31.03,canal,village spelling mismatch
CORFRM0023796,Priya Rao,CORSTR01069,CORDLR002676,Telangana,Adilabad,Palem,7466541174,Chilli,15.83,canal,same mobile in family
CORFRM0023797,Manoj Reddy,CORSTR00134,,Andhra Pradesh,Guntur,Cheruvu,6045104594,Chilli,11.96,rainfed,
CORFRM0023798,Meena Kumar,CORSTR01135,CORDLR001912,Andhra Pradesh,East Godavari,Rajahmundry Rural,6811316502,Banana,27.87,canal,same mobile in family
CORFRM0023799,Deepak Patil,CORSTR00212,,Telangana,Suryapet,Melur,6949662701,Coconut,32.43,drip,same mobile in family
CORFRM0023800,Manoj Patil,CORSTR00927,,Telangana,Warangal,Warangal Rural,7750251489,Banana,26.56,drip,
CORFRM0023801,Ganesh Rao,CORSTR00739,,Andhra Pradesh,East Godavari,Melur,7087122027,Paddy,27.92,borewell,same mobile in family
CORFRM0023802,Farida Khan,CORSTR01143,,Karnataka,Shivamogga,Shivamogga Rural,8673080849,Chilli,30.49,unknown,same mobile in family
CORFRM0023803,Sowmya Naidu,CORSTR00642,CORDLR001955,Tamil Nadu,Kanchipuram,Halli,8166148634,Maize,18.34,canal,same mobile in family
CORFRM0023804,Senthil Reddy,CORSTR00454,CORDLR000648,Andhra Pradesh,Tirupati,Rampur,7147110289,Groundnut,19.0,canal,
CORFRM0023805,Arun Iyer,CORSTR00552,CORDLR000297,Telangana,Khammam,Kottapalli,9474190332,Banana,7.16,unknown,mapped to nearest store
CORFRM0023806,Revathi Reddy,CORSTR00169,,Andhra Pradesh,Kurnool,Kurnool Rural,9981189949,Chilli,11.91,rainfed,same mobile in family
CORFRM0023807,Suresh Naidu,CORSTR00021,,Tamilnadu,Chennai,Pudur,9649716210,Groundnut,29.27,drip,mapped to nearest store
CORFRM0023808,Deepak Iyer,CORSTR00448,CORDLR001172,Andhra Pradesh,Guntur,Rampur,7300666540,Banana,15.94,rainfed,crop not updated
CORFRM0023809,Lokesh Babu,CORSTR00611,CORDLR002603,KA,Dakshina Kannada,Palem,8999355780,Banana,4.46,rainfed,
CORFRM0023810,Sowmya Das,CORSTR00770,,Karnataka,Shivamogga,Kottapalli,9360175606,Vegetables,4.16,unknown,village spelling mismatch
CORFRM0023811,Jagan Iyer,CORSTR00823,CORDLR000292,Telangana,Hyderabad,Hyderabad Rural,8304668082,Groundnut,5.83,unknown,village spelling mismatch
CORFRM0023812,Anand Naidu,CORSTR00015,,Telangana,Karimnagar,Kottapalli,7849520349,Groundnut,30.39,rainfed,mapped to nearest store
