contractor_id,contractor_name,mapped_dealer_id,state,city,mobile,tier,specialty,last_training_date,data_quality_note
ASPCON004070,Yusuf Joseph,ASPDLR000043,Andhra Pradesh,Rajahmundry,8900727704,Dormant,Interior repaint,2025-08-17,spelling mismatch
ASPCON004071,Karthik Naidu,ASPDLR000766,Karnataka,Shivamogga,8486329680,Dormant,Exterior,2026-03-24,same mobile as helper
ASPCON004072,Farida Das,ASPDLR000265,Andhra Pradesh,Kadapa,8890114656,Elite,Projects,2023-08-09,spelling mismatch
ASPCON004073,Meena Reddy,ASPDLR000125,Telangana,Khammam,6355858576,Registered,Exterior,,
ASPCON004074,Kavya Reddy,ASPDLR000030,ANDHRA,Rajahmundry,8785646646,Gold,Interior repaint,2024-07-25,inactive but claims points
ASPCON004075,Yusuf Naidu,ASPDLR000298,Karnataka,Bengaluru,7261989522,Silver,Projects,2023-06-25,inactive but claims points
ASPCON004076,Manoj Shetty,ASPDLR000348,Tamil Nadu,Trichy,7306452729,Gold,Waterproofing,2025-12-04,inactive but claims points
ASPCON004077,Farida Babu,ASPDLR000854,Karnataka,Mysuru,9058856073,Dormant,Waterproofing,,spelling mismatch
ASPCON004078,Naveen Pillai,ASPDLR000494,Tamil Nadu,Coimbatore,6920089241,Gold,Projects,2025-11-20,same mobile as helper
ASPCON004079,Sanjay Nair,ASPDLR000504,Telangana,Mahbubnagar,7588402774,Dormant,Exterior,2024-07-06,spelling mismatch
ASPCON004080,Revathi Das,ASPDLR000279,Tamil Nadu,Trichy,7576004924,Registered,Projects,2024-09-24,spelling mismatch
ASPCON004081,Sanjay Rao,ASPDLR000531,Tamil Nadu,Trichy,7466188568,Dormant,Waterproofing,2024-11-02,same mobile as helper
ASPCON004082,Naveen Prasad,ASPDLR000985,Karnataka,Kalaburagi,9999999999,Gold,Projects,2025-08-17,inactive but claims points
ASPCON004083,Karthik Patil,ASPDLR000769,Tamil Nadu,Trichy,6190209728,Registered,Exterior,,dealer mapping old
ASPCON004084,Kavya Rao,ASPDLR000224,Tamilnadu,Salem,9473425537,Silver,Interior repaint,2025-10-10,
ASPCON004085,Lokesh Das,ASPDLR000136,Telangana,Nalgonda,9927085316,Registered,Waterproofing,,inactive but claims points
ASPCON004086,Anand Babu,ASPDLR000250,Tamil Nadu,Madurai,9125093460,Registered,Projects,2024-12-13,
ASPCON004087,Ganesh Patil,ASPDLR000211,Tamilnadu,Tirunelveli,9901742650,Dormant,Waterproofing,2025-02-05,dealer mapping old
ASPCON004088,Priya Nair,ASPDLR000077,KARNATAKA,Belagavi,8889708434,Registered,Waterproofing,19/06/2024,dealer mapping old
ASPCON004089,Meena Shetty,ASPDLR000042,Tamil Nadu,Vellore,6113396917,Registered,Projects,21/04/2024,inactive but claims points
ASPCON004090,Jagan Joseph,ASPDLR000977,TAMILNADU,Vellore,6552887507,Dormant,Exterior,,dealer mapping old
ASPCON004091,Ganesh Nair,ASPDLR000907,Telangana,Adilabad,8901923897,Registered,Waterproofing,,
ASPCON004092,Jagan Iyer,ASPDLR000732,Tamil Nadu,Salem,9073562246,Gold,Luxury,,dealer mapping old
ASPCON004093,Revathi Acharya,ASPDLR000296,Telangana,Karimnagar,7206686683,Gold,Projects,2023-07-18,inactive but claims points
ASPCON004094,Deepak Rao,ASPDLR000818,Telangana,Khammam,6446469921,Registered,Waterproofing,2025-12-07,dealer mapping old
ASPCON004095,Sowmya Babu,ASPDLR000651,Andhra Pradesh,Nellore,9034618362,Registered,Luxury,2025-05-04,
ASPCON004096,Chandra Reddy,ASPDLR000062,Andhra Pradesh,Visakhapatnam,6181600396,Gold,Projects,,spelling mismatch
ASPCON004097,Geetha Kumar,ASPDLR000833,Tamil Nadu,Erode,8190816165,Elite,Projects,2023-08-09,dealer mapping old
ASPCON004098,Deepak Rao,ASPDLR000803,Telangana,Adilabad,8240398591,Silver,Interior repaint,,same mobile as helper
ASPCON004099,Yusuf Naidu,ASPDLR000162,Tamil Nadu,Vellore,7871886832,Dormant,Projects,2023-01-19,same mobile as helper
ASPCON004100,Suresh Nair,ASPDLR000525,Tamil Nadu,Coimbatore,6423816861,Gold,Projects,2023-11-04,spelling mismatch
ASPCON004101,Ganesh Das,ASPDLR000122,Telangana,Khammam,6553396498,Silver,Luxury,03/06/2025,inactive but claims points
ASPCON004102,Sanjay Iyer,ASPDLR000631,Tamil Nadu,Coimbatore,6579429166,Gold,Projects,2023-06-04,same mobile as helper
ASPCON004103,Deepak Reddy,ASPDLR000086,Karnataka,Udupi,8065037722,Silver,Projects,2023-12-07,dealer mapping old
ASPCON004104,Anand Prasad,ASPDLR000403,Andhra Pradesh,Nellore,8881001604,Dormant,Projects,2024-07-02,spelling mismatch
ASPCON004105,Ganesh Varma,ASPDLR000893,Karnataka,Belagavi,9567785057,Gold,Luxury,2026-03-06,dealer mapping old
ASPCON004106,Arun Acharya,ASPDLR000255,Tamil Nadu,Chennai,6838383416,Silver,Waterproofing,2023-04-18,same mobile as helper
ASPCON004107,Rafiq Rao,ASPDLR000993,Karnataka,Kalaburagi,6582331345,Registered,Projects,2023-11-10,inactive but claims points
ASPCON004108,Meena Naidu,ASPDLR000994,Andhra Pradesh,Kurnool,NA,Elite,Interior repaint,2024-04-20,same mobile as helper
ASPCON004109,Yusuf Babu,ASPDLR000188,Kerala,Kozhikode,9742218869,Dormant,Interior repaint,2024-09-06,dealer mapping old
ASPCON004110,Deepak Naidu,ASPDLR000769,Andhra Pradesh,Nellore,8560079584,Silver,Interior repaint,2025-06-11,
ASPCON004111,Anand Patil,ASPDLR000760,KA,Tumakuru,7384248978,Elite,Exterior,,inactive but claims points
ASPCON004112,Bala Varma,ASPDLR000674,Karnataka,Hubballi,8722168788,Dormant,Interior repaint,2026-03-15,same mobile as helper
ASPCON004113,Manoj Varma,ASPDLR000016,TS,Siddipet,8525286194,Elite,Projects,,
ASPCON004114,Irfan Acharya,ASPDLR000328,Kerala,Thrissur,8377028114,Dormant,Luxury,2024-04-22,same mobile as helper
ASPCON004115,Lakshmi Menon,ASPDLR000091,Telangana,Suryapet,9487880250,Dormant,Projects,,dealer mapping old
ASPCON004116,Lakshmi Reddy,ASPDLR000263,Tamil Nadu,Salem,9347557166,Elite,Projects,2024-06-04,dealer mapping old
ASPCON004117,Yusuf Prasad,ASPDLR000958,Kerala,Kollam,NA,Gold,Waterproofing,2024-12-18,spelling mismatch
ASPCON004118,Sowmya Prasad,ASPDLR000515,Andhra Pradesh,Vijayawada,7690025456,Dormant,Exterior,2025-06-16,
ASPCON004119,Deepak Iyer,ASPDLR000004,Karnataka,Kalaburagi,8497421436,Dormant,Waterproofing,,
ASPCON004120,Lakshmi Shetty,ASPDLR000173,Tamil Nadu,Thanjavur,8086383001,Elite,Exterior,2023-01-11,inactive but claims points
ASPCON004121,Rafiq Gowda,ASPDLR000475,KERALA,Kannur,8276227325,Silver,Waterproofing,,same mobile as helper
ASPCON004122,Rafiq Rao,ASPDLR000373,Telangana,Mahbubnagar,6415673197,Elite,Luxury,2025-05-30,
ASPCON004123,Rafiq Gowda,ASPDLR000487,Andhra Pradesh,Rajahmundry,8959604434,Dormant,Interior repaint,,
ASPCON004124,Bala Babu,ASPDLR000339,Andhra Pradesh,Kakinada,7729083333,Dormant,Exterior,,dealer mapping old
ASPCON004125,Suresh Menon,ASPDLR000410,Karnataka,Davanagere,6876739619,Silver,Interior repaint,,inactive but claims points
ASPCON004126,Manoj Menon,ASPDLR000880,Andhra Pradesh,Anantapur,7403660356,Dormant,Waterproofing,2025-06-16,inactive but claims points
ASPCON004127,Ganesh Iyer,ASPDLR000305,Karnataka,Tumakuru,6692124470,Elite,Waterproofing,2023-01-29,spelling mismatch
ASPCON004128,Yusuf Kumar,ASPDLR000021,Telangana,Mahbubnagar,9621423188,Silver,Exterior,,dealer mapping old
ASPCON004129,Karthik Kumar,ASPDLR000514,Telangana,Nalgonda,9894996927,Silver,Interior repaint,2025-01-04,same mobile as helper
ASPCON004130,Rafiq Babu,ASPDLR000592,Kerala,Thrissur,9933813713,Gold,Waterproofing,04/10/2025,same mobile as helper
ASPCON004131,Ganesh Prasad,ASPDLR000095,Telangana,Nalgonda,6694053908,Elite,Interior repaint,2025-12-23,
ASPCON004132,Irfan Iyer,ASPDLR000350,Karnataka,Udupi,9629328439,Registered,Exterior,01/21/2024,spelling mismatch
ASPCON004133,Yusuf Rao,ASPDLR000464,TS,Karimnagar,9776294863,Registered,Interior repaint,,same mobile as helper
ASPCON004134,Jagan Khan,ASPDLR000090,Andhra Pradesh,Anantapur,9999999999,Elite,Projects,2026-03-04,same mobile as helper
ASPCON004135,Prakash Patil,ASPDLR000171,Telangana,Suryapet,6394286589,Registered,Luxury,,inactive but claims points
ASPCON004136,Chandra Menon,ASPDLR000191,Kerala,Palakkad,9213867305,Gold,Projects,,inactive but claims points
ASPCON004137,Jagan Menon,ASPDLR000484,TELANGANA,Mahbubnagar,6054297834,Dormant,Exterior,2024-06-21,spelling mismatch
ASPCON004138,Meena Joseph,ASPDLR000875,Kerala,Thiruvananthapuram,9242036904,Elite,Waterproofing,2023-08-17,spelling mismatch
ASPCON004139,Anand Kumar,ASPDLR000511,Puducherry,Puducherry,7026266246,Registered,Interior repaint,2023-09-10,spelling mismatch
ASPCON004140,Lokesh Acharya,ASPDLR000448,Andhra Pradesh,Vijayawada,8505315216,Registered,Interior repaint,2024-03-18,dealer mapping old
ASPCON004141,Sowmya Prasad,ASPDLR000966,KARNATAKA,Raichur,6939898421,Silver,Exterior,2025-05-20,dealer mapping old
ASPCON004142,Ganesh Joseph,ASPDLR000521,Tamil Nadu,Madurai,7966111334,Registered,Projects,,
ASPCON004143,Priya Joseph,ASPDLR000892,Kerala,Thrissur,6467621398,Dormant,Projects,2023-09-13,dealer mapping old
ASPCON004144,Suresh Gowda,ASPDLR000426,Andhra Pradesh,Kurnool,9212274040,Elite,Projects,2023-11-04,inactive but claims points
ASPCON004145,Farida Nair,ASPDLR000775,Telangana,Khammam,9999999999,Elite,Interior repaint,,same mobile as helper
ASPCON004146,Priya Shetty,ASPDLR000283,Karnataka,Ballari,7696127550,Dormant,Interior repaint,2023-08-05,
ASPCON004147,Rafiq Das,ASPDLR000093,Karnataka,Tumakuru,8370498728,Gold,Interior repaint,2024-01-07,same mobile as helper
ASPCON004148,Prakash Khan,ASPDLR000169,KA,Shivamogga,9562621866,Dormant,Waterproofing,2024-02-04,inactive but claims points
ASPCON004149,Arun Iyer,ASPDLR000405,Tamil Nadu,Kanchipuram,8879653724,Dormant,Exterior,2025-12-09,same mobile as helper
ASPCON004150,Venkatesh Prasad,ASPDLR000711,Telangana,Suryapet,NA,Silver,Projects,,
ASPCON004151,Priya Babu,ASPDLR000192,Telangana,Karimnagar,7435484989,Elite,Exterior,2023-11-22,
ASPCON004152,Chandra Menon,ASPDLR000615,TAMILNADU,Salem,9925262013,Gold,Luxury,2024-04-15,same mobile as helper
ASPCON004153,Farida Iyer,ASPDLR000736,Pondicherry,Puducherry,0,Dormant,Exterior,,spelling mismatch
ASPCON004154,Venkatesh Pillai,ASPDLR000348,Karnataka,Raichur,8944969106,Gold,Luxury,2026-03-10,
ASPCON004155,Sanjay Naidu,ASPDLR000599,Tamil Nadu,Trichy,9008637985,Silver,Projects,,
ASPCON004156,Rafiq Patil,ASPDLR000276,Tamil Nadu,Salem,9952061566,Elite,Exterior,2024-04-14,inactive but claims points
ASPCON004157,Lokesh Varma,ASPDLR000117,Andhra Pradesh,Rajahmundry,6348609985,Registered,Interior repaint,,dealer mapping old
ASPCON004158,Lakshmi Varma,ASPDLR000940,Kerala,Kottayam,6657524076,Silver,Waterproofing,,spelling mismatch
ASPCON004159,Priya Varma,ASPDLR000345,Telangana,Karimnagar,6319564039,Gold,Interior repaint,2025-08-16,spelling mismatch
ASPCON004160,Arun Menon,ASPDLR000640,Tamilnadu,Salem,8989266375,Elite,Waterproofing,2023-02-01,spelling mismatch
ASPCON004161,Sowmya Shetty,ASPDLR000544,Andhra Pradesh,Vijayawada,8810868526,Elite,Interior repaint,2023-01-08,
ASPCON004162,Geetha Rao,ASPDLR000583,Kerala,Kochi,8562086001,Silver,Interior repaint,10/21/2024,same mobile as helper
ASPCON004163,Sanjay Naidu,ASPDLR000541,Karnataka,Mangaluru,6123245547,Silver,Exterior,04/13/2023,inactive but claims points
ASPCON004164,Kavya Reddy,ASPDLR000371,Telangana,Karimnagar,9801784360,Elite,Projects,2026-02-18,same mobile as helper
ASPCON004165,Suresh Varma,ASPDLR000267,Telangana,Suryapet,9999999999,Registered,Waterproofing,2025-08-17,inactive but claims points
ASPCON004166,Meena Pillai,ASPDLR000709,Karnataka,Bengaluru,6591135085,Dormant,Projects,2025-12-22,spelling mismatch
ASPCON004167,Hari Rao,ASPDLR000948,KA,Raichur,6551543203,Dormant,Projects,2023-02-17,spelling mismatch
ASPCON004168,Sanjay Shetty,ASPDLR000685,Telangana,Khammam,8918032632,Registered,Exterior,2025-08-17,same mobile as helper
ASPCON004169,Kavya Naidu,ASPDLR000767,Karnataka,Ballari,8845528997,Dormant,Luxury,2023-04-06,dealer mapping old
ASPCON004170,Kavya Gowda,ASPDLR000039,Andhra Pradesh,Nellore,6273356603,Registered,Luxury,,inactive but claims points
ASPCON004171,Sanjay Rao,ASPDLR000237,Andhra Pradesh,Kakinada,9825927035,Registered,Interior repaint,2025-10-27,same mobile as helper
ASPCON004172,Irfan Babu,ASPDLR000866,Karnataka,Tumakuru,9989149593,Silver,Interior repaint,2024-09-26,
ASPCON004173,Deepak Menon,ASPDLR000975,Telangana,Suryapet,6419801223,Elite,Waterproofing,,
ASPCON004174,Ganesh Iyer,ASPDLR000774,Kerala,Palakkad,7504625682,Gold,Exterior,10-May-23,spelling mismatch
ASPCON004175,Geetha Reddy,ASPDLR000285,KARNATAKA,Tumakuru,9999999999,Gold,Projects,,dealer mapping old
ASPCON004176,Lokesh Naidu,ASPDLR000908,Andhra Pradesh,Tirupati,7596391837,Registered,Waterproofing,2023-09-26,same mobile as helper
ASPCON004177,Bala Naidu,ASPDLR000459,Puducherry,Karaikal,9762063415,Dormant,Luxury,28/05/2024,spelling mismatch
ASPCON004178,Senthil Prasad,ASPDLR000582,Tamil Nadu,Salem,6657384813,Silver,Projects,2024-10-03,spelling mismatch
ASPCON004179,Prakash Pillai,ASPDLR000225,Karnataka,Belagavi,9470291420,Registered,Exterior,,same mobile as helper
ASPCON004180,Geetha Khan,ASPDLR000185,Karnataka,Bengaluru,8900181506,Registered,Projects,2024-05-04,dealer mapping old
ASPCON004181,Sowmya Joseph,ASPDLR000869,Telangana,Karimnagar,7510707777,Gold,Exterior,03/22/2024,dealer mapping old
ASPCON004182,Sanjay Nair,ASPDLR000140,AP,Kadapa,8498277057,Elite,Projects,2023-08-30,
ASPCON004183,Lokesh Varma,ASPDLR000686,Karnataka,Hubballi,6419679307,Silver,Interior repaint,20/02/2026,
ASPCON004184,Suresh Reddy,ASPDLR000082,Telangana,Khammam,6787746747,Registered,Waterproofing,,
ASPCON004185,Yusuf Rao,ASPDLR000986,Karnataka,Shivamogga,9219988356,Elite,Projects,,dealer mapping old
ASPCON004186,Priya Nair,ASPDLR000028,Telangana,Mahbubnagar,7504979270,Registered,Interior repaint,,dealer mapping old
ASPCON004187,Revathi Prasad,ASPDLR000849,Telangana,Warangal,6803770886,Elite,Projects,06/02/2026,same mobile as helper
ASPCON004188,Kavya Menon,ASPDLR000128,Karnataka,Tumakuru,8119717570,Dormant,Luxury,2024-12-25,dealer mapping old
ASPCON004189,Bala Khan,ASPDLR000687,Andhra Pradesh,Ongole,7713727319,Gold,Waterproofing,2025-08-31,
ASPCON004190,Suresh Das,ASPDLR000652,Andhra Pradesh,Anantapur,8207804180,Elite,Projects,2026-01-17,
ASPCON004191,Revathi Gowda,ASPDLR000542,Telangana,Hyderabad,7328049339,Gold,Luxury,2024-05-12,
ASPCON004192,Rafiq Shetty,ASPDLR000544,Andhra Pradesh,Vijayawada,6196382385,Registered,Interior repaint,,same mobile as helper
ASPCON004193,Lokesh Iyer,ASPDLR000409,Puducherry,Karaikal,0,Registered,Projects,2023-11-23,spelling mismatch
ASPCON004194,Hari Kumar,ASPDLR000990,Puducherry,Puducherry,6344125728,Registered,Exterior,,same mobile as helper
ASPCON004195,Karthik Shetty,ASPDLR000167,Andhra Pradesh,Rajahmundry,7765033197,Dormant,Waterproofing,2024-07-31,
ASPCON004196,Karthik Menon,ASPDLR000227,Telangana,Nizamabad,0,Elite,Luxury,2023-06-24,inactive but claims points
ASPCON004197,Arun Babu,ASPDLR000140,Andhra Pradesh,Rajahmundry,8274325104,Registered,Projects,,same mobile as helper
ASPCON004198,Senthil Khan,ASPDLR000715,Tamil Nadu,Thanjavur,6931046402,Elite,Exterior,,spelling mismatch
ASPCON004199,Karthik Patil,ASPDLR000089,Karnataka,Tumakuru,9691688873,Silver,Projects,11-Sep-25,
ASPCON004200,Venkatesh Joseph,ASPDLR000619,Andhra Pradesh,Anantapur,8759585645,Silver,Projects,16/02/2025,
ASPCON004201,Suresh Babu,ASPDLR000337,Karnataka,Hubballi,9967154646,Dormant,Interior repaint,2023-06-16,dealer mapping old
ASPCON004202,Chandra Khan,ASPDLR000863,Tamil Nadu,Trichy,8380046146,Gold,Luxury,03/16/2024,same mobile as helper
ASPCON004203,Karthik Shetty,ASPDLR000080,Karnataka,Hubballi,7003065103,Dormant,Interior repaint,2025-10-18,same mobile as helper
ASPCON004204,Ganesh Reddy,ASPDLR000018,Andhra Pradesh,Vijayawada,7918644743,Gold,Luxury,2023-04-17,
ASPCON004205,Jagan Shetty,ASPDLR000254,Telangana,Suryapet,8393336477,Dormant,Waterproofing,2025-07-01,same mobile as helper
ASPCON004206,Jagan Iyer,ASPDLR000999,KL,Alappuzha,6501539395,Silver,Waterproofing,2025-12-28,inactive but claims points
ASPCON004207,Bala Pillai,ASPDLR000805,Telangana,Nizamabad,7498626417,Elite,Exterior,2024-08-03,same mobile as helper
ASPCON004208,Jagan Menon,ASPDLR000075,Telangana,Suryapet,9415748362,Gold,Interior repaint,2024-12-04,dealer mapping old
ASPCON004209,Meena Joseph,ASPDLR000028,Andhra Pradesh,Kadapa,8736341949,Elite,Waterproofing,2023-01-05,inactive but claims points
ASPCON004210,Arun Rao,ASPDLR000435,Telangana,Nizamabad,6348471776,Registered,Waterproofing,2025-04-16,spelling mismatch
ASPCON004211,Arun Das,ASPDLR000393,KA,Raichur,7691084421,Dormant,Waterproofing,2024-05-26,dealer mapping old
ASPCON004212,Yusuf Nair,ASPDLR000790,Andhra Pradesh,Tirupati,9069866294,Dormant,Interior repaint,,
ASPCON004213,Rafiq Kumar,ASPDLR000950,Tamil Nadu,Trichy,6554493446,Elite,Luxury,28/06/2024,dealer mapping old
ASPCON004214,Lakshmi Patil,ASPDLR000029,Tamil Nadu,Chennai,9710845102,Registered,Projects,04/04/2024,
ASPCON004215,Sowmya Kumar,ASPDLR000856,Karnataka,Udupi,9999999999,Silver,Exterior,2024-06-22,dealer mapping old
ASPCON004216,Sanjay Rao,ASPDLR000638,Tamil Nadu,Madurai,6424984369,Dormant,Interior repaint,,inactive but claims points
ASPCON004217,Jagan Menon,ASPDLR000117,Karnataka,Shivamogga,9440864226,Silver,Projects,2025-11-14,spelling mismatch
ASPCON004218,Arun Prasad,ASPDLR000958,Kerala,Kannur,8962282570,Dormant,Luxury,04/02/2024,dealer mapping old
ASPCON004219,Deepak Nair,ASPDLR000080,Tamil Nadu,Vellore,6369263578,Silver,Projects,,
ASPCON004220,Kavya Patil,ASPDLR000842,Karnataka,Hubballi,9272073002,Silver,Interior repaint,2025-12-01,spelling mismatch
ASPCON004221,Geetha Reddy,ASPDLR000546,Kerala,Kozhikode,8679077878,Elite,Luxury,2025-05-17,same mobile as helper
ASPCON004222,Manoj Khan,ASPDLR000319,Tamil Nadu,Erode,8484112884,Registered,Exterior,2023-06-06,dealer mapping old
ASPCON004223,Lokesh Acharya,ASPDLR000131,TS,Khammam,6778455173,Dormant,Projects,,inactive but claims points
ASPCON004224,Senthil Das,ASPDLR000419,Telangana,Mahbubnagar,7026548820,Silver,Interior repaint,2026-02-01,inactive but claims points
ASPCON004225,Karthik Prasad,ASPDLR000129,Karnataka,Belagavi,9532855989,Elite,Luxury,2023-01-17,
ASPCON004226,Revathi Patil,ASPDLR000704,Telangana,Siddipet,8097823792,Registered,Luxury,,
ASPCON004227,Meena Nair,ASPDLR000255,Telangana,Nalgonda,9898023617,Silver,Luxury,2023-05-27,dealer mapping old
ASPCON004228,Irfan Varma,ASPDLR000764,Karnataka,Belagavi,9768184441,Registered,Waterproofing,2025-02-16,
ASPCON004229,Prakash Das,ASPDLR000067,Telangana,Hyderabad,8527845264,Elite,Exterior,,
ASPCON004230,Ganesh Babu,ASPDLR000985,Telangana,Warangal,6983965428,Dormant,Luxury,25/06/2023,same mobile as helper
ASPCON004231,Sanjay Acharya,ASPDLR000211,Kerala,Palakkad,9214752608,Dormant,Exterior,12/24/2024,same mobile as helper
ASPCON004232,Irfan Rao,ASPDLR000637,Karnataka,Belagavi,8993481857,Registered,Waterproofing,13/05/2025,dealer mapping old
ASPCON004233,Ganesh Prasad,ASPDLR000372,Tamil Nadu,Coimbatore,7172372566,Registered,Interior repaint,,
ASPCON004234,Meena Khan,ASPDLR000956,Tamil Nadu,Chennai,9075526690,Registered,Waterproofing,,same mobile as helper
ASPCON004235,Prakash Varma,ASPDLR000978,Tamil Nadu,Trichy,9078939054,Gold,Luxury,2023-10-25,dealer mapping old
ASPCON004236,Suresh Prasad,ASPDLR000582,Andhra Pradesh,Nellore,7047975502,Elite,Exterior,,spelling mismatch
ASPCON004237,Karthik Varma,ASPDLR000652,Karnataka,Kalaburagi,8031018939,Gold,Projects,,
ASPCON004238,Kavya Varma,ASPDLR000542,Tamil Nadu,Chennai,6878318755,Dormant,Projects,13/10/2023,spelling mismatch
ASPCON004239,Jagan Khan,ASPDLR000717,Karnataka,Raichur,9586202770,Gold,Exterior,2025-12-01,dealer mapping old
ASPCON004240,Revathi Rao,ASPDLR000314,Andhra Pradesh,Rajahmundry,8505179868,Silver,Luxury,2026-02-22,inactive but claims points
ASPCON004241,Ganesh Acharya,ASPDLR000417,Andhra Pradesh,Rajahmundry,8299703346,Silver,Exterior,,dealer mapping old
ASPCON004242,Farida Patil,ASPDLR000053,Andhra Pradesh,Nellore,7351616079,Silver,Projects,2025-03-01,inactive but claims points
ASPCON004243,Rafiq Acharya,ASPDLR000928,Tamil Nadu,Hosur,7187655073,Dormant,Exterior,2026-01-09,same mobile as helper
ASPCON004244,Bala Iyer,ASPDLR000276,TAMILNADU,Erode,7258978860,Gold,Luxury,2023-06-02,spelling mismatch
ASPCON004245,Priya Joseph,ASPDLR000395,Karnataka,Mysuru,8480890969,Gold,Waterproofing,2023-08-13,inactive but claims points
ASPCON004246,Geetha Khan,ASPDLR000038,Andhra Pradesh,Guntur,7741661798,Dormant,Projects,2026-01-16,inactive but claims points
ASPCON004247,Chandra Gowda,ASPDLR000899,Karnataka,Mangaluru,6009671717,Dormant,Interior repaint,,inactive but claims points
ASPCON004248,Revathi Menon,ASPDLR000772,Kerala,Kannur,6054125243,Registered,Exterior,,inactive but claims points
ASPCON004249,Senthil Rao,ASPDLR000009,Tamil Nadu,Erode,7765829308,Registered,Exterior,,
ASPCON004250,Jagan Babu,ASPDLR000303,A.P.,Guntur,8106321186,Dormant,Waterproofing,,same mobile as helper
ASPCON004251,Prakash Joseph,ASPDLR000694,Karnataka,Udupi,8340913479,Elite,Exterior,04-Jan-26,dealer mapping old
ASPCON004252,Ganesh Rao,ASPDLR000838,Andhra Pradesh,Tirupati,7449133862,Elite,Projects,2023-04-19,dealer mapping old
ASPCON004253,Kavya Nair,ASPDLR000415,Andhra Pradesh,Kadapa,6566289982,Registered,Exterior,2023-03-21,
