registration_id,registration_date,dealer_id,dealer_name,sku_id,tyre_serial_no,vehicle_type,customer_mobile,km_at_registration,extra_warranty_flag,source
CEAWAR00008083,18/12/2024,CEASUB000156,Murugan Naveen Tyres,CEA0026,B6024754,Car,7959644277,NA,N,manual
CEAWAR00008084,2025-10-25,CEASUB001778,Ganesh Geetha Tyres,CEA0021,A8376555,2W,9324105452,NA,pending,website
CEAWAR00008085,2025-06-09,CEASUB000928,New Rafiq Sales,CEA0024,A6776151,Tractor,7545034273,NA,Y,website
CEAWAR00008086,22/09/2024,CEASUB001684,Royal Ganesh Chemicals,CEA0002,C4649004,Truck,7096852220,18172,Y,fleet upload
CEAWAR00008087,2025-05-23,CEASUB002263,United Ganesh Tyres,CEA0010,B4184325,Truck,7469050565,NA,pending,fleet upload
CEAWAR00008088,2025-01-09,CEASUB002441,Royal Meena Hardware,CEA0034,D5501060,Car,9689640101,NA,Y,dealer app
CEAWAR00008089,2025-04-18,CEASUB001436,Mahalakshmi Geetha Paints,CEA0033,A5995726,LCV,9928745166,NA,N,manual
CEAWAR00008090,2024-07-27,CEASUB003610,Murugan Revathi Enterprises & Co,CEA0014,C3502601,2W,6631203592,NA,pending,website
CEAWAR00008091,2026-02-13,CEASUB003427,Royal Venkatesh Traders,CEA0024,B1521080,Tractor,7708907980,7114,pending,call center
CEAWAR00008092,2025-08-24,CEASUB003803,Lucky Arun Sales,CEA0035,C5372030,Bus,9393395044,NA,N,website
CEAWAR00008093,2025-10-25,CEASUB001113,City Lakshmi Tyres,CEA0012,A5919870,Bus,6941284200,NA,pending,manual
CEAWAR00008094,2024-09-29,CEASUB000765,United Yusuf Enterprises,CEA0037,C4633804,LCV,9871743213,10547,Y,website
CEAWAR00008095,2026-02-16,CEASUB002332,United Lakshmi Tyres,CEA0004,N/A,Bus,7876398154,61851,Y,fleet upload
CEAWAR00008096,07/08/2024,CEASUB000114,Balaji Chandra Fertilisers & Co,CEA0018,D1028767,2W,6987510170,13453,N,call center
CEAWAR00008097,2025-03-11,CEASUB002801,Metro Geetha Tyres,CEA0006,C4805601,Tractor,6835424244,NA,N,fleet upload
CEAWAR00008098,2026-02-12,CEASUB002764,Prime Jagan Mart,CEA0020,A5756304,2W,9399439234,0,N,fleet upload
CEAWAR00008099,2024-11-21,CEASUB003351,Mahalakshmi Manoj Tyres,CEA0022,B3202585,LCV,8358056643,NA,Y,fleet upload
CEAWAR00008100,2026-03-01,CEASUB000954,City Ganesh Associates,CEA0026,C9434176,Bus,9641532843,0,pending,website
CEAWAR00008101,2024-06-11,CEASUB004434,Metro Sowmya Stores,CEA0009,D5888431,Car,7770016528,0,Y,manual
CEAWAR00008102,2024-09-13,CEASUB001620,National Deepak Tyres,CEA0012,B6048942,LCV,8851395789,NA,Y,fleet upload
CEAWAR00008103,2025-02-08,CEASUB001380,Star Sanjay Tyres,CEA0007,D4546878,2W,8914503826,0,N,website
CEAWAR00008104,2025-01-06,CEASUB002791,Balaji Manoj Tyres,CEA0011,C1730252,Tractor,8823230254,0,Y,dealer app
CEAWAR00008105,2025-06-03,CEASUB002909,New Kavya Mart,CEA0032,A7223678,Car,7132918598,0,pending,fleet upload
CEAWAR00008106,2025-03-20,CEASUB002801,Metro Geetha Tyres,CEA0036,B9551735,2W,8282395970,0,Y,fleet upload
CEAWAR00008107,13/09/2024,CEASUB003008,Metro Kavya Depot,CEA0025,A4978858,Truck,9725631934,0,Y,website
CEAWAR00008108,2025-05-27,CEASUB001010,United Deepak Paints,CEA0033,C4665967,Car,7547397970,NA,N,call center
CEAWAR00008109,2024-07-25,CEASUB002110,Star Arun Tyres,CEA0038,D9245450,Car,8548912261,0,pending,website
CEAWAR00008110,10/05/2024,CEASUB001853,City Revathi Fertilisers,CEA0009,D9598137,LCV,9239568105,46535,Y,website
CEAWAR00008111,15/12/2025,CEASUB000459,Star Deepak Agro,CEA0037,C9592032,Truck,9108502350,8408,pending,website
CEAWAR00008112,2024-10-10,CEASUB002910,New Priya Tyres,CEA0028,B1370067,Bus,7754124737,NA,pending,fleet upload
CEAWAR00008113,05/24/2025,CEADLR000484,Ganesh Farida Tyres,CEA0013,A4158428,2W,7127834723,NA,Y,website
CEAWAR00008114,2025-04-14,CEASUB003948,New Meena Chemicals,CEA0008,B4447966,Truck,7129353132,0,pending,call center
CEAWAR00008115,2024-08-13,CEASUB002878,Balaji Venkatesh Fertilisers,CEA0032,B5041936,Tractor,9034919363,0,Y,manual
CEAWAR00008116,2025-11-24,CEASUB000802,Lucky Chandra Tyres,CEA0003,B7242535,Car,6012322894,0,Y,dealer app
CEAWAR00008117,2024-04-26,CEASUB000045,Sree Karthik Associates,CEA0002,C6101486,Bus,6341054313,NA,N,fleet upload
CEAWAR00008118,2024-05-05,CEASUB000785,Sree Sowmya Associates,CEA0030,B5016473,Car,6711675483,65606,Y,manual
CEAWAR00008119,2025-04-26,CEASUB000755,Murugan Naveen Tyres,CEA0030,D8151961,Truck,9393681537,NA,N,dealer app
CEAWAR00008120,2025-10-09,CEASUB002416,Metro Irfan Tyres,CEA0008,C4355857,Truck,6679408656,NA,Y,manual
CEAWAR00008121,2024-04-18,CEASUB002475,Modern Prakash Tyres,CEA0016,B2098568,LCV,6955358192,524,N,website
CEAWAR00008122,01/17/2026,CEASUB001975,Murugan Venkatesh Enterprises,CEA0018,B1061084,Car,7831239991,0,N,fleet upload
CEAWAR00008123,2025-11-15,CEASUB002921,Balaji Prakash Corporation,CEA0038,A3917896,Car,9516889185,13159,pending,manual
CEAWAR00008124,20-Oct-24,CEASUB002458,Balaji Prakash Tyres,CEA0038,A4952681,2W,9142848294,NA,Y,website
CEAWAR00008125,2025-11-04,CEADLR000620,Vijaya Hari Mart,CEA0001,B4596318,Car,6291752664,NA,Y,manual
CEAWAR00008126,2026-01-18,CEASUB002753,New Sanjay Traders,CEA0034,C4390458,Bus,9710828958,39448,N,manual
CEAWAR00008127,2025-06-14,CEASUB002249,Balaji Bala Traders,CEA0021,A9781979,Tractor,7739288826,37201,pending,fleet upload
CEAWAR00008128,2025-09-19,CEASUB002596,Kaveri Deepak Depot,CEA0018,B2273129,Bus,6097115944,12822,Y,call center
CEAWAR00008129,09/10/2025,CEASUB003254,LUCKY SANJAY SERVICES,CEA0028,A2436422,2W,8358777719,NA,pending,call center
CEAWAR00008130,2024-12-09,CEASUB000765,United Yusuf Enterprises,CEA0016,A3202340,LCV,7663855643,NA,N,call center
CEAWAR00008131,2025-09-20,CEADLR000738,VIJAYA KARTHIK AGRO,CEA0032,D2232057,Tractor,7334630012,56953,pending,dealer app
CEAWAR00008132,2024-12-22,CEASUB001432,Sri Geetha Hardware,CEA0038,C1981339,Tractor,9999999999,0,Y,website
CEAWAR00008133,2024-09-04,CEASUB000481,Shree Lakshmi Corporation,CEA0014,A7793764,Bus,7327358760,NA,pending,dealer app
CEAWAR00008134,2025-08-08,CEADLR000234,Vijaya Meena Tyres,CEA0038,D7974825,Tractor,8873972084,NA,N,fleet upload
CEAWAR00008135,20/11/2024,CEASUB004136,Sri Bala Fertilisers,CEA0027,C5901296,Truck,8617786296,2574,N,fleet upload
CEAWAR00008136,2025-07-28,CEASUB001868,Mahalakshmi Rafiq Sales,CEA0001,A6239823,Truck,8251237650,0,Y,dealer app
CEAWAR00008137,2026-02-12,CEASUB004073,METRO JAGAN TYRES,CEA0033,A2714759,Car,,0,pending,fleet upload
CEAWAR00008138,30/07/2025,CEASUB001519,National Deepak Corporation,CEA0005,D5905363,Tractor,7963111890,25612,N,call center
CEAWAR00008139,2025-02-28,CEASUB000239,New Manoj Hardware,CEA0032,C7665017,2W,7471311663,66777,Y,website
CEAWAR00008140,2025-05-16,CEASUB003559,Sree Anand Tyres,CEA0006,C3084150,Tractor,8521817078,NA,pending,website
CEAWAR00008141,2025-06-21,CEASUB000953,Sri Naveen Tyres,CEA0019,C2254942,LCV,9121610018,0,pending,dealer app
CEAWAR00008142,2024-08-06,CEASUB004183,Mahalakshmi Chandra Enterprises,CEA0015,A9948199,Tractor,6572765387,60346,pending,dealer app
CEAWAR00008143,2025-12-27,CEASUB001667,Ganesh Chandra Distributors,CEA0036,A4438993,Truck,8879836349,27566,N,call center
CEAWAR00008144,2025-03-13,CEASUB001946,Prime Manoj Corporation,CEA0025,C7199185,Bus,6361056824,57476,N,manual
CEAWAR00008145,2024-07-28,CEASUB003983,Sri Prakash Hardware,CEA0007,B1045612,2W,6293962501,0,N,dealer app
CEAWAR00008146,2025-04-15,CEASUB000192,Modern Naveen Chemicals,CEA0027,C4536335,2W,8001205033,54844,N,call center
CEAWAR00008147,01/05/2025,CEASUB001404,Modern Venkatesh Tyres,CEA0032,null,Truck,7026037888,71511,N,fleet upload
CEAWAR00008148,2024-05-04,CEASUB000708,Star Kavya Traders,CEA0031,B3107664,Bus,8791121762,26191,pending,dealer app
CEAWAR00008149,2026-01-13,CEASUB003148,United Yusuf Enterprises,CEA0015,B5690898,Bus,9587831732,0,pending,website
CEAWAR00008150,2024-04-17,CEASUB001785,Star Jagan Traders,CEA0037,D7556453,Bus,6534787655,62496,N,manual
CEAWAR00008151,2025-04-10,CEASUB002615,Kaveri Lokesh Paints,CEA0021,D5629142,Bus,9040674999,32024,Y,call center
CEAWAR00008152,20/03/2025,CEASUB003329,New Manoj Traders Main,CEA0025,C9046369,2W,7710945483,NA,N,call center
CEAWAR00008153,12-May-24,CEASUB000570,New Prakash Paints,CEA0028,B1993063,Truck,7672051247,52472,N,website
CEAWAR00008154,01/03/2026,CEASUB002359,Lucky Senthil Tyres,CEA0019,D1526632,LCV,9438085251,0,Y,call center
CEAWAR00008155,2024-08-16,CEASUB002323,New Revathi Distributors,CEA0013,C7135653,Tractor,7075880018,59244,pending,call center
CEAWAR00008156,2025-11-09,CEASUB004134,Mahalakshmi Bala Fertilisers,CEA0016,B4192803,Tractor,7193505759,0,N,website
CEAWAR00008157,02/04/2025,CEASUB001800,Ganesh Lokesh Agencies,CEA0007,A2269193,Car,8733488458,NA,Y,fleet upload
CEAWAR00008158,2024-07-31,CEASUB003312,Balaji Deepak Fertilisers,CEA0023,C6628153,2W,9205280543,74558,pending,website
CEAWAR00008159,2025-03-09,CEASUB001612,Kaveri Chandra Enterprises,CEA0026,A5966473,Tractor,7915251627,34280,pending,website
CEAWAR00008160,02/25/2025,CEASUB000725,Sri Arun Hardware,CEA0013,A9766820,Bus,8006561518,0,N,website
CEAWAR00008161,02/04/2025,CEASUB002641,Vijaya Priya Tyres,CEA0037,A2269491,Tractor,7633257863,NA,N,call center
CEAWAR00008162,2024-10-03,CEADLR000446,New Venkatesh Tyres,CEA0031,C1299034,2W,6191889970,17735,pending,call center
CEAWAR00008163,13-Sep-25,CEASUB000510,Lucky Suresh Tyres,CEA0026,A9800721,LCV,8233698476,0,pending,website
CEAWAR00008164,2024-04-27,CEASUB002275,Vijaya Arun Services,CEA0005,A3330268,Bus,7540712899,68104,pending,dealer app
CEAWAR00008165,2025-06-19,CEASUB000395,Kaveri Arun Stores,CEA0007,C2050424,Truck,9962518037,8317,Y,call center
CEAWAR00008166,2025-06-14,CEADLR000665,Modern Hari Tyres,CEA0016,C8610657,Bus,7895828622,3789,Y,call center
CEAWAR00008167,2025-06-30,CEADLR000345,United Naveen Chemicals,CEA0034,D8217960,Tractor,9803212613,0,pending,website
CEAWAR00008168,2024-11-08,CEASUB001970,Shree Sowmya Services,CEA0005,D8347920,LCV,8866907303,39612,N,website
CEAWAR00008169,2024-06-03,CEASUB004148,Modern Anand Agencies,CEA0003,C8418104,Tractor,7636281483,NA,pending,website
CEAWAR00008170,2024-04-08,CEADLR000299,Vijaya Senthil Tyres Pvt,CEA0032,C1918050,Tractor,9871040298,0,pending,manual
CEAWAR00008171,23-May-25,CEASUB002761,Lucky Suresh Tyres,CEA0006,C6496061,Car,6465654238,0,Y,manual
CEAWAR00008172,2025-03-13,CEASUB001677,Murugan Bala Tyres,CEA0024,D8827903,Car,7854123588,27330,N,website
CEAWAR00008173,2026-01-14,CEASUB000410,Royal Manoj Paints,CEA0006,D1370034,Tractor,9199753092,NA,pending,manual
CEAWAR00008174,2024-06-02,CEASUB000739,Vijaya Bala Tyres,CEA0033,C8789585,Car,9148811855,0,pending,dealer app
CEAWAR00008175,2024-12-18,CEASUB002069,Kaveri Lokesh Tyres,CEA0022,D8597452,Bus,6820216072,14201,pending,call center
CEAWAR00008176,2024-10-29,CEASUB002064,City Farida Stores,CEA0029,A3577366,Bus,6256753798,0,pending,fleet upload
CEAWAR00008177,2024-10-11,CEADLR000709,City Arun Tyres,CEA0011,B5816446,Bus,8235428685,0,Y,dealer app
CEAWAR00008178,2024-11-11,CEASUB002745,CITY KARTHIK MART,CEA0017,A6329211,Tractor,8948281935,0,N,website
CEAWAR00008179,2025-01-02,CEASUB001695,City Suresh Chemicals,CEA0035,A9174724,Truck,9608780893,65581,pending,call center
CEAWAR00008180,2025-11-14,CEASUB001212,Vijaya Jagan Tyres,CEA0019,A5986656,LCV,6865941210,NA,N,dealer app
CEAWAR00008181,2024-08-24,CEADLR000208,City Senthil Tyres,CEA0030,C6229604,Car,8877392118,22337,Y,fleet upload
CEAWAR00008182,2025-08-03,CEASUB002367,Sri Anand Tyres,CEA0033,B8343709,Truck,7887968716,NA,N,call center
CEAWAR00008183,22-Jul-25,CEASUB003339,United Revathi Mart,CEA0004,B8954271,Bus,6550966483,0,N,website
CEAWAR00008184,2024-10-22,CEASUB001430,Ganesh Prakash Services,CEA0017,D3094029,LCV,,0,N,manual
CEAWAR00008185,2024-08-29,CEASUB002760,Sri Deepak Hardware,CEA0016,B7426312,Car,6949679564,NA,pending,dealer app
CEAWAR00008186,2025-07-02,CEASUB000232,Shree Karthik Depot,CEA0029,A9831971,Tractor,8381019354,0,Y,fleet upload
CEAWAR00008187,28/06/2025,CEASUB002667,Metro Sanjay Enterprises,CEA0004,A7023103,Bus,6541704942,0,N,website
CEAWAR00008188,18/11/2024,CEASUB003887,Metro Lokesh Tyres,CEA0013,A8873923,2W,0,38616,Y,dealer app
CEAWAR00008189,2024-10-15,CEASUB000218,United Lakshmi Distributors,CEA0003,C3641657,Bus,6140638774,3369,pending,call center
CEAWAR00008190,16/04/2025,CEASUB000650,Sri Farida Tyres,CEA0011,B9065107,Tractor,7571872712,14393,pending,fleet upload
CEAWAR00008191,2026-02-17,CEASUB001296,NEW SANJAY MART,CEA0010,D5463624,Tractor,8128251460,0,Y,call center
CEAWAR00008192,28/06/2025,CEADLR000042,SRI Suresh Corporation,CEA0031,D9747897,Bus,7473586301,54252,N,website
CEAWAR00008193,13/04/2025,CEASUB001914,SRI Sanjay Paints,CEA0038,-,Car,9320145207,NA,pending,manual
CEAWAR00008194,2025-09-12,CEASUB002577,Mahalakshmi Deepak Services,CEA0028,D4615024,LCV,8755693971,0,pending,manual
CEAWAR00008195,2024-06-01,CEASUB000110,United Venkatesh Corporation,CEA0012,-,Tractor,7995960341,23972,N,dealer app
CEAWAR00008196,2024-12-22,CEASUB002487,National Jagan Tyres,CEA0030,D4267326,Car,6250452226,NA,Y,manual
CEAWAR00008197,2025-10-16,CEASUB002910,New Priya Tyres,CEA0038,D3617736,Car,8878362726,0,Y,manual
CEAWAR00008198,2025-10-31,CEASUB001507,Mahalakshmi Priya Tyres,CEA0009,A3757995,LCV,8166833982,31710,N,website
CEAWAR00008199,19/07/2024,CEASUB003850,New Irfan Enterprises,CEA0007,C8602649,Truck,6336962979,43468,Y,website
CEAWAR00008200,25-Jan-25,CEASUB003093,Modern Chandra Agro,CEA0038,B5909292,Car,6237699018,NA,Y,call center
CEAWAR00008201,2024-04-28,CEASUB000318,Prime Naveen Agro,CEA0037,C8365669,2W,9415361811,7163,N,dealer app
CEAWAR00008202,2025-03-02,CEASUB001486,Ganesh Naveen Hardware,CEA0021,B6769443,Tractor,8000915902,NA,Y,call center
CEAWAR00008203,2024-09-24,CEADLR000603,Vijaya Revathi Tyres,CEA0034,null,LCV,7218750266,18883,pending,call center
CEAWAR00008204,31/08/2024,CEASUB004101,New Jagan Tyres,CEA0017,D5643697,Bus,6510602451,60893,N,fleet upload
CEAWAR00008205,2025-03-03,CEASUB000458,Sree Lokesh Distributors,CEA0035,N/A,Tractor,7181936691,NA,pending,call center
CEAWAR00008206,2025-01-23,CEASUB000147,Shree Ganesh Agro,CEA0014,A5957919,Bus,6845230104,0,Y,website
CEAWAR00008207,2025-02-01,CEASUB003594,Sree Anand Tyres,CEA0014,C3783114,LCV,7432629560,50548,Y,manual
CEAWAR00008208,2026-01-11,CEASUB000529,City Bala Paints,CEA0013,C1695810,LCV,8001008234,39566,pending,fleet upload
CEAWAR00008209,2025-09-04,CEASUB003933,Lucky Senthil Agencies,CEA0033,B3752202,Truck,,2955,pending,dealer app
CEAWAR00008210,2025-07-28,CEASUB003871,Murugan Yusuf Corporation,CEA0015,B5590059,Truck,9427508757,0,Y,call center
CEAWAR00008211,2025-11-02,CEASUB002333,Lucky Chandra Tyres,CEA0029,D4246420,Truck,9145401191,17304,pending,fleet upload
CEAWAR00008212,2024-04-27,CEASUB000055,Vijaya Geetha Tyres,CEA0018,B1889977,Truck,7375027680,0,Y,manual
CEAWAR00008213,2024-05-26,CEASUB000272,Mahalakshmi Revathi Hardware,CEA0029,A4669327,Car,6878816035,0,N,manual
CEAWAR00008214,05/05/2024,CEASUB004465,United Deepak Tyres,CEA0013,D5514835,Truck,6634707538,0,N,website
CEAWAR00008215,06/14/2024,CEASUB002520,Metro Prakash Stores,CEA0027,B2064332,Bus,7529834002,70446,N,website
CEAWAR00008216,2026-02-07,CEASUB001360,Mahalakshmi Prakash Tyres,CEA0031,A6812712,Truck,6344956048,0,Y,website
CEAWAR00008217,2025-01-29,CEASUB003300,Prime Farida Sales,CEA0016,C4002576,Tractor,9935615496,NA,Y,manual
CEAWAR00008218,2026-01-14,CEASUB003438,Prime Irfan Fertilisers,CEA0005,D2787342,LCV,8027220073,0,Y,call center
CEAWAR00008219,2025-10-22,CEASUB001258,Sri Bala Associates,CEA0004,B3321329,Car,7465481672,NA,N,call center
CEAWAR00008220,2024-07-04,CEASUB001445,Prime Yusuf Chemicals,CEA0038,C9103704,Car,6978371339,0,Y,call center
CEAWAR00008221,2026-01-13,CEASUB000200,City Arun Associates,CEA0017,B5182380,Tractor,9993320251,NA,pending,fleet upload
CEAWAR00008222,2025-01-16,CEASUB002844,New Geetha Associates,CEA0001,B5406918,Car,6662230364,0,Y,manual
CEAWAR00008223,2025-12-05,CEASUB002387,New Rafiq Tyres Main,CEA0034,D8836349,LCV,8436073258,57111,Y,manual
CEAWAR00008224,2025-08-19,CEADLR000274,Vijaya Anand Agro,CEA0028,D3983216,Truck,7204758161,0,Y,fleet upload
CEAWAR00008225,2025-07-15,CEASUB002665,Royal Farida Sales,CEA0016,D4500975,Car,6207436298,NA,pending,fleet upload
CEAWAR00008226,2025-11-14,CEASUB003720,UNITED GEETHA TYRES,CEA0019,C2498720,LCV,6467776697,0,N,call center
CEAWAR00008227,2024-09-26,CEASUB001145,CITY DEEPAK TYRES,CEA0037,D7604309,Truck,9915203403,29065,pending,dealer app
CEAWAR00008228,2025-08-02,CEASUB000346,Modern Revathi Paints,CEA0034,A6696740,LCV,9711129295,NA,pending,call center
CEAWAR00008229,2025-04-27,CEASUB004459,Modern Senthil Tyres,CEA0032,D6332546,Bus,9613692639,73006,N,website
CEAWAR00008230,2024-09-16,CEADLR000730,Royal Naveen Sales,CEA0011,B4248379,Car,6484339542,0,N,fleet upload
CEAWAR00008231,2024-05-12,CEASUB001584,Mahalakshmi Prakash Distributors,CEA0011,A3434261,LCV,9725076549,49552,N,website
CEAWAR00008232,2026-01-30,CEASUB004166,National Priya Sales,CEA0027,B5494243,Bus,7354419561,0,pending,fleet upload
CEAWAR00008233,2024-11-03,CEADLR000007,Shree Hari Tyres,CEA0022,D6925930,Bus,0,21412,pending,fleet upload
CEAWAR00008234,2024-04-15,CEASUB000515,Metro Priya Stores,CEA0005,C1741658,Car,6573195277,12425,Y,call center
CEAWAR00008235,12/07/2024,CEASUB002539,Modern Lakshmi Sales,CEA0008,A6081900,Car,7423881495,0,Y,website
CEAWAR00008236,2026-02-12,CEASUB004400,Balaji Manoj Tyres,CEA0007,B4742456,Tractor,7917940889,58211,N,fleet upload
CEAWAR00008237,09/30/2025,CEASUB002615,Kaveri Lokesh Paints,CEA0033,C5760613,2W,8461133161,0,pending,dealer app
CEAWAR00008238,2025-02-19,CEASUB002698,Star Sowmya Mart,CEA0009,D6621639,LCV,6794328193,0,Y,website
CEAWAR00008239,05/09/2025,CEASUB004102,Mahalakshmi Deepak Services,CEA0021,B6919031,Bus,8411062291,0,Y,fleet upload
CEAWAR00008240,2024-10-12,CEADLR000276,Murugan Hari Tyres,CEA0035,A9238694,Bus,7560274924,42928,Y,fleet upload
CEAWAR00008241,2024-06-04,CEASUB000934,National Yusuf Sales,CEA0003,C7062578,LCV,8812600269,43254,N,website
CEAWAR00008242,2025-08-29,CEASUB003671,Sri Deepak Stores,CEA0016,C1600707,Car,9111745415,NA,N,fleet upload
CEAWAR00008243,2024-06-14,CEASUB003602,National Suresh Fertilisers,CEA0027,D5333880,2W,6794583153,NA,Y,fleet upload
CEAWAR00008244,2025-07-26,CEASUB002660,Sree Sowmya Sales,CEA0035,C6577410,Bus,7715213702,0,Y,manual
CEAWAR00008245,2025-08-23,CEASUB000583,Murugan Arun Tyres,CEA0038,B6338875,2W,8054628296,0,pending,fleet upload
CEAWAR00008246,2025-04-26,CEASUB002306,Sri Kavya Tyres,CEA0003,A1514722,Tractor,8191501043,0,Y,call center
CEAWAR00008247,2026-02-05,CEADLR000290,CITY NAVEEN TYRES,CEA0015,C2405412,Car,6608686308,NA,N,call center
CEAWAR00008248,2024-07-03,CEASUB000706,City Revathi Depot,CEA0010,A2552215,Truck,6880143445,52825,N,fleet upload
CEAWAR00008249,2025-02-27,CEASUB000098,Prime Farida Agencies,CEA0031,B5336512,2W,9071759009,0,Y,call center
CEAWAR00008250,07/08/2024,CEASUB001050,Prime Venkatesh Mart,CEA0001,A1857211,2W,7376879475,0,pending,dealer app
CEAWAR00008251,08/10/2025,CEASUB001990,Mahalakshmi Hari Fertilisers,CEA0023,D8996727,Bus,9115519278,24247,Y,call center
CEAWAR00008252,02/09/2025,CEADLR000052,City Anand Stores,CEA0001,C8296556,Tractor,6461474588,0,N,website
CEAWAR00008253,2025-05-24,CEASUB001057,Balaji Geetha Distributors,CEA0020,C7784212,Truck,8295040363,NA,pending,dealer app
CEAWAR00008254,2026-02-25,CEASUB001774,UNITED LAKSHMI DEPOT,CEA0010,D9414565,Tractor,6853280195,53865,N,fleet upload
CEAWAR00008255,2024-11-06,CEASUB001388,New Geetha Tyres,CEA0034,B7262955,Tractor,7680830023,0,N,dealer app
CEAWAR00008256,2024-05-16,CEASUB001205,Lucky Farida Tyres,CEA0002,D1902854,LCV,7355647618,51676,Y,call center
CEAWAR00008257,03/08/2026,CEASUB000947,Mahalakshmi Geetha Tyres,CEA0008,N/A,Car,9999999999,NA,N,fleet upload
CEAWAR00008258,2024-05-14,CEASUB000825,Shree Jagan Chemicals,CEA0034,A7546175,Tractor,7577554564,32931,pending,call center
CEAWAR00008259,13/02/2026,CEASUB004296,Sri Priya Fertilisers,CEA0025,C4670792,2W,8426474056,0,pending,call center
CEAWAR00008260,2024-08-20,CEASUB004211,Murugan Meena Tyres,CEA0033,D7348256,Bus,9128720834,NA,Y,website
CEAWAR00008261,2025-03-14,CEASUB003742,Lucky Chandra Enterprises,CEA0028,B5602116,Bus,9732928080,54346,N,website
CEAWAR00008262,2025-04-04,CEASUB000964,Vijaya Arun Fertilisers,CEA0001,B7862704,2W,7675277840,0,N,fleet upload
CEAWAR00008263,2024-07-07,CEASUB000952,Balaji Suresh Tyres,CEA0037,B8313240,2W,8278230373,NA,N,call center
CEAWAR00008264,04/08/2025,CEASUB001221,Metro Yusuf Enterprises,CEA0003,C1914401,Bus,9296762205,NA,pending,website
CEAWAR00008265,2024-08-04,CEASUB002146,Royal Yusuf Depot,CEA0028,A8845582,Truck,9781572513,NA,pending,manual
CEAWAR00008266,2024-07-10,CEADLR000001,Modern Yusuf Tyres,CEA0007,A4288279,Car,6778002012,21652,N,website
CEAWAR00008267,2025-03-28,CEASUB003429,BALAJI KAVYA HARDWARE,CEA0030,C5907374,Tractor,8246542236,NA,Y,manual
CEAWAR00008268,2026-01-21,CEASUB000684,Ganesh Bala Tyres,CEA0035,D9950866,LCV,8482726277,NA,N,dealer app
CEAWAR00008269,2026-01-07,CEASUB002841,Metro Anand Agencies,CEA0026,B1728691,2W,6601395715,NA,pending,call center
CEAWAR00008270,2026-01-12,CEASUB000232,Shree Karthik Depot,CEA0025,A9153900,Car,9175246603,NA,pending,call center
CEAWAR00008271,2025-11-28,CEASUB002596,Kaveri Deepak Depot,CEA0002,D1582372,LCV,9010119579,NA,pending,manual
CEAWAR00008272,2025-05-09,CEASUB002691,Modern Yusuf Tyres,CEA0016,B8502851,Bus,6912402528,NA,Y,dealer app
CEAWAR00008273,2025-05-31,CEASUB000967,Ganesh Kavya Stores,CEA0007,A8233802,LCV,6206771487,4228,Y,website
CEAWAR00008274,2026-01-20,CEASUB001533,Balaji Sowmya Tyres,CEA0038,C3168847,Tractor,6701487701,NA,pending,dealer app
CEAWAR00008275,2026-03-15,CEADLR000675,United Farida Tyres,CEA0035,C8351207,Tractor,9049839808,NA,pending,call center
CEAWAR00008276,2025-08-09,CEADLR000077,Prime Senthil Tyres Ltd,CEA0029,D9298461,Truck,,0,Y,dealer app
